Unnamed: 0.1,Unnamed: 0,Ticker,date,change,num,sum,max,avg,min_dist,max_dist,tsunami,rev_dist
539,539,^DJI,2008-10-06 00:00:00-04:00,-367.01953125,4,25.1,6.7,6.275,10536.08623319994,13175.66223847558,0.0,9.491190351583595e-05
551,551,^DJI,2008-10-07 00:00:00-04:00,-508.3095703125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,563,^DJI,2008-10-08 00:00:00-04:00,-179.130859375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,573,^DJI,2008-10-09 00:00:00-04:00,-682.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,585,^DJI,2008-10-10 00:00:00-04:00,-117.4794921875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,596,^DJI,2008-10-13 00:00:00-04:00,925.1904296875,2,12.3,6.2,6.15,2543.8328872133584,6800.3275284967485,0.0,0.000393107583845828
608,608,^DJI,2008-10-14 00:00:00-04:00,-77.9794921875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,620,^DJI,2008-10-15 00:00:00-04:00,-724.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,632,^DJI,2008-10-16 00:00:00-04:00,402.2197265625,1,6.7,6.7,6.7,3420.2952687528573,3420.2952687528573,0.0,0.00029237241858496915
644,644,^DJI,2008-10-17 00:00:00-04:00,-123.1298828125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,656,^DJI,2008-10-20 00:00:00-04:00,413.1298828125,1,6.9,6.9,6.9,12374.066891789034,12374.066891789034,0.0,8.081417441371377e-05
668,668,^DJI,2008-10-21 00:00:00-04:00,-229.1396484375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,680,^DJI,2008-10-22 00:00:00-04:00,-508.6298828125,1,6.4,6.4,6.4,12271.898292472812,12271.898292472812,0.0,8.148698564535594e-05
692,692,^DJI,2008-10-23 00:00:00-04:00,171.48046875,1,6.3,6.3,6.3,14228.950027034425,14228.950027034425,0.0,7.02792544846978e-05
704,704,^DJI,2008-10-24 00:00:00-04:00,-304.259765625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,716,^DJI,2008-10-27 00:00:00-04:00,-200.14990234375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,726,^DJI,2008-10-28 00:00:00-04:00,886.39990234375,1,6.0,6.0,6.0,14283.922517508392,14283.922517508392,0.0,7.000878076552563e-05
738,738,^DJI,2008-10-29 00:00:00-04:00,-71.3701171875,2,12.8,6.4,6.4,11158.635054847298,11167.413017650822,0.0,8.961669550843507e-05
748,748,^DJI,2008-10-30 00:00:00-04:00,176.0302734375,1,6.1,6.1,6.1,6536.8848316253425,6536.8848316253425,0.0,0.00015297806612134517
760,760,^DJI,2008-10-31 00:00:00-04:00,145.919921875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,771,^DJI,2008-11-03 00:00:00-05:00,-6.2099609375,2,12.1,6.1,6.05,7225.597208363085,14077.117862096782,0.0,0.0001383968648076003
783,783,^DJI,2008-11-04 00:00:00-05:00,301.390625,1,6.3,6.3,6.3,13551.146759689527,13551.146759689527,0.0,7.379449265317464e-05
795,795,^DJI,2008-11-05 00:00:00-05:00,-477.330078125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,807,^DJI,2008-11-06 00:00:00-05:00,-438.2197265625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,819,^DJI,2008-11-07 00:00:00-05:00,247.779296875,2,12.600000000000001,6.4,6.300000000000001,13428.892574314626,15602.615290596379,0.0,7.446630423663488e-05
831,831,^DJI,2008-11-10 00:00:00-05:00,-76.0595703125,2,12.3,6.3,6.15,11271.917267630852,11960.615623997563,0.0,8.87160521370808e-05
843,843,^DJI,2008-11-11 00:00:00-05:00,-170.3603515625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,855,^DJI,2008-11-12 00:00:00-05:00,-401.859375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,865,^DJI,2008-11-13 00:00:00-05:00,554.1103515625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,877,^DJI,2008-11-14 00:00:00-05:00,-324.880859375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,889,^DJI,2008-11-17 00:00:00-05:00,-221.259765625,1,7.4,7.4,7.4,15079.937267370802,15079.937267370802,0.0,6.631327320994557e-05
901,901,^DJI,2008-11-18 00:00:00-05:00,151.41015625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,913,^DJI,2008-11-19 00:00:00-05:00,-423.41064453125,1,6.3,6.3,6.3,3706.139267403738,3706.139267403738,0.0,0.00026982256408851306
925,925,^DJI,2008-11-20 00:00:00-05:00,-443.23974609375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937,937,^DJI,2008-11-21 00:00:00-05:00,494.0498046875,1,6.1,6.1,6.1,13699.80773894382,13699.80773894382,0.0,7.299372509858992e-05
948,948,^DJI,2008-11-24 00:00:00-05:00,395.2998046875,4,26.3,7.3,6.575,7624.493844276005,15945.788717526759,0.0,0.00013115624727676024
960,960,^DJI,2008-11-25 00:00:00-05:00,34.330078125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,972,^DJI,2008-11-26 00:00:00-05:00,262.1201171875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,988,^DJI,2008-11-28 00:00:00-05:00,104.33984375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,1000,^DJI,2008-12-01 00:00:00-05:00,-677.7998046875,1,6.0,6.0,6.0,12489.709686520722,12489.709686520722,0.0,8.006591226689846e-05
1012,1012,^DJI,2008-12-02 00:00:00-05:00,265.33984375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,1024,^DJI,2008-12-03 00:00:00-05:00,182.55078125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,1036,^DJI,2008-12-04 00:00:00-05:00,-210.830078125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,1048,^DJI,2008-12-05 00:00:00-05:00,259.33984375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,1060,^DJI,2008-12-08 00:00:00-05:00,296.529296875,2,12.7,6.4,6.35,15876.676189598382,18638.235176173028,0.0,6.298547555282074e-05
1070,1070,^DJI,2008-12-09 00:00:00-05:00,-242.76953125,2,12.899999999999999,6.8,6.449999999999999,13217.785059822301,13492.95133835496,0.0,7.5655640901566e-05
1082,1082,^DJI,2008-12-10 00:00:00-05:00,68.419921875,1,6.0,6.0,6.0,13375.414551077109,13375.414551077109,0.0,7.476403786822974e-05
1094,1094,^DJI,2008-12-11 00:00:00-05:00,-185.0400390625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1106,1106,^DJI,2008-12-12 00:00:00-05:00,66.580078125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1118,1118,^DJI,2008-12-15 00:00:00-05:00,-64.279296875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,1130,^DJI,2008-12-16 00:00:00-05:00,358.4892578125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1142,1142,^DJI,2008-12-17 00:00:00-05:00,-97.5703125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154,1154,^DJI,2008-12-18 00:00:00-05:00,-218.9501953125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,1166,^DJI,2008-12-19 00:00:00-05:00,-27.3896484375,2,12.2,6.2,6.1,8106.483782639114,8107.278287305697,0.0,0.0001233580460793131
1178,1178,^DJI,2008-12-22 00:00:00-05:00,-53.6796875,1,6.3,6.3,6.3,10681.215646768784,10681.215646768784,0.0,9.362230228003251e-05
1189,1189,^DJI,2008-12-23 00:00:00-05:00,-99.16015625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,1201,^DJI,2008-12-24 00:00:00-05:00,51.6201171875,1,6.0,6.0,6.0,11907.406414169467,11907.406414169467,0.0,8.398134448573361e-05
1213,1213,^DJI,2008-12-26 00:00:00-05:00,46.83984375,1,6.3,6.3,6.3,14495.186600182866,14495.186600182866,0.0,6.898841854077162e-05
1225,1225,^DJI,2008-12-29 00:00:00-05:00,-31.9404296875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,1237,^DJI,2008-12-30 00:00:00-05:00,180.8798828125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1248,1248,^DJI,2008-12-31 00:00:00-05:00,109.9091796875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,1258,^DJI,2009-01-02 00:00:00-05:00,262.4404296875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,1270,^DJI,2009-01-05 00:00:00-05:00,-74.240234375,3,21.700000000000003,7.7,7.233333333333334,10734.819664430495,14794.497087074797,0.0,9.315480196779366e-05
1282,1282,^DJI,2009-01-06 00:00:00-05:00,60.529296875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,1294,^DJI,2009-01-07 00:00:00-05:00,-227.240234375,1,6.0,6.0,6.0,14784.583865473136,14784.583865473136,0.0,6.76380214079159e-05
1304,1304,^DJI,2009-01-08 00:00:00-05:00,-27.48046875,1,6.1,6.1,6.1,3534.1991709798276,3534.1991709798276,0.0,0.0002829495315972128
1316,1316,^DJI,2009-01-09 00:00:00-05:00,-139.6201171875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1327,1327,^DJI,2009-01-12 00:00:00-05:00,-125.2900390625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,1339,^DJI,2009-01-13 00:00:00-05:00,-26.05078125,1,6.0,6.0,6.0,15077.169958042434,15077.169958042434,0.0,6.632544454846992e-05
1351,1351,^DJI,2009-01-14 00:00:00-05:00,-245.8701171875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,1363,^DJI,2009-01-15 00:00:00-05:00,16.25,2,14.100000000000001,7.4,7.050000000000001,9157.500078708736,13709.436802681139,0.0,0.000109200108261534
1375,1375,^DJI,2009-01-16 00:00:00-05:00,65.5498046875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393,1393,^DJI,2009-01-20 00:00:00-05:00,-330.5400390625,3,19.0,6.6,6.333333333333333,13239.404811882347,13702.921241334887,0.0,7.553209635998905e-05
1405,1405,^DJI,2009-01-21 00:00:00-05:00,278.9296875,1,6.1,6.1,6.1,13696.32260331863,13696.32260331863,0.0,7.301229891866735e-05
1417,1417,^DJI,2009-01-22 00:00:00-05:00,-101.6298828125,2,12.2,6.1,6.1,14303.69992741919,15686.76503114782,0.0,6.99119811709046e-05
1429,1429,^DJI,2009-01-23 00:00:00-05:00,-31.22998046875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1438,1438,^DJI,2009-01-26 00:00:00-05:00,37.98974609375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1449,1449,^DJI,2009-01-27 00:00:00-05:00,57.33984375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1460,1460,^DJI,2009-01-28 00:00:00-05:00,199.52001953125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1471,1471,^DJI,2009-01-29 00:00:00-05:00,-224.0498046875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1482,1482,^DJI,2009-01-30 00:00:00-05:00,-148.14990234375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,1494,^DJI,2009-02-02 00:00:00-05:00,-63.8701171875,1,6.0,6.0,6.0,6018.851483662757,6018.851483662757,0.0,0.00016614465446013172
1506,1506,^DJI,2009-02-03 00:00:00-05:00,141.36962890625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,1518,^DJI,2009-02-04 00:00:00-05:00,-113.65966796875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530,1530,^DJI,2009-02-05 00:00:00-05:00,108.23974609375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1542,1542,^DJI,2009-02-06 00:00:00-05:00,224.2099609375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1554,1554,^DJI,2009-02-09 00:00:00-05:00,-10.509765625,1,6.0,6.0,6.0,5288.687834706491,5288.687834706491,0.0,0.00018908281813072777
1566,1566,^DJI,2009-02-10 00:00:00-05:00,-380.48046875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1577,1577,^DJI,2009-02-11 00:00:00-05:00,52.47998046875,2,13.2,7.2,6.6,14621.286455433456,14651.3174615031,0.0,6.839343467129647e-05
1589,1589,^DJI,2009-02-12 00:00:00-05:00,0.78955078125,3,18.3,6.3,6.1000000000000005,14629.198290683757,14644.065695589972,0.0,6.835644579626932e-05
1601,1601,^DJI,2009-02-13 00:00:00-05:00,-82.58984375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1619,1619,^DJI,2009-02-17 00:00:00-05:00,-293.02978515625,2,12.1,6.1,6.05,5206.823112351474,13324.57760087671,0.0,0.00019205568893397378
1631,1631,^DJI,2009-02-18 00:00:00-05:00,9.27978515625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643,1643,^DJI,2009-02-19 00:00:00-05:00,-89.27978515625,1,7.0,7.0,7.0,12938.150702988169,12938.150702988169,0.0,7.729079858136465e-05
1655,1655,^DJI,2009-02-20 00:00:00-05:00,-95.8203125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665,1665,^DJI,2009-02-23 00:00:00-05:00,-251.21044921875,1,6.0,6.0,6.0,14665.915440535115,14665.915440535115,0.0,6.818531063094096e-05
1677,1677,^DJI,2009-02-24 00:00:00-05:00,235.60009765625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1689,1689,^DJI,2009-02-25 00:00:00-05:00,-78.68994140625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1701,1701,^DJI,2009-02-26 00:00:00-05:00,-86.97998046875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713,1713,^DJI,2009-02-27 00:00:00-05:00,-118.0400390625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1725,1725,^DJI,2009-03-02 00:00:00-05:00,-293.18994140625,1,6.3,6.3,6.3,12080.002737504294,12080.002737504294,0.0,8.278143819416039e-05
1737,1737,^DJI,2009-03-03 00:00:00-05:00,-38.7900390625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749,1749,^DJI,2009-03-04 00:00:00-05:00,149.33984375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761,1761,^DJI,2009-03-05 00:00:00-05:00,-279.56982421875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773,1773,^DJI,2009-03-06 00:00:00-05:00,31.77978515625,1,6.5,6.5,6.5,5234.544443538141,5234.544443538141,0.0,0.0001910385919512947
1785,1785,^DJI,2009-03-09 00:00:00-04:00,-78.6904296875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1795,1795,^DJI,2009-03-10 00:00:00-04:00,379.48046875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1805,1805,^DJI,2009-03-11 00:00:00-04:00,7.27001953125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1817,1817,^DJI,2009-03-12 00:00:00-04:00,237.669921875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1829,1829,^DJI,2009-03-13 00:00:00-04:00,56.6298828125,1,6.3,6.3,6.3,3980.7277247858115,3980.7277247858115,0.0,0.00025121034874441364
1841,1841,^DJI,2009-03-16 00:00:00-04:00,-8.35986328125,1,6.3,6.3,6.3,14653.03339767265,14653.03339767265,0.0,6.824525494897394e-05
1853,1853,^DJI,2009-03-17 00:00:00-04:00,177.7001953125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1865,1865,^DJI,2009-03-18 00:00:00-04:00,90.8798828125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1877,1877,^DJI,2009-03-19 00:00:00-04:00,-88.88037109375,1,7.6,7.6,7.6,12521.239265254213,12521.239265254213,0.0,7.986429927706501e-05
1888,1888,^DJI,2009-03-20 00:00:00-04:00,-123.93017578125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,1900,^DJI,2009-03-23 00:00:00-04:00,496.60986328125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,1912,^DJI,2009-03-24 00:00:00-04:00,-113.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,1924,^DJI,2009-03-25 00:00:00-04:00,90.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,1936,^DJI,2009-03-26 00:00:00-04:00,172.2001953125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,1948,^DJI,2009-03-27 00:00:00-04:00,-146.3896484375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,1960,^DJI,2009-03-30 00:00:00-04:00,-251.2900390625,1,6.0,6.0,6.0,14649.810733609209,14649.810733609209,0.0,6.826026753409355e-05
1972,1972,^DJI,2009-03-31 00:00:00-04:00,85.14990234375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,1984,^DJI,2009-04-01 00:00:00-04:00,155.47021484375,1,6.4,6.4,6.4,14406.222241392667,14406.222241392667,0.0,6.941445045369013e-05
1996,1996,^DJI,2009-04-02 00:00:00-04:00,214.08984375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,2006,^DJI,2009-04-03 00:00:00-04:00,36.9599609375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,2017,^DJI,2009-04-06 00:00:00-04:00,-40.31005859375,2,12.6,6.3,6.3,6936.053952720069,14488.727306929046,0.0,0.00014417419570501413
2027,2027,^DJI,2009-04-07 00:00:00-04:00,-179.35986328125,1,6.9,6.9,6.9,9387.100798102909,9387.100798102909,0.0,0.00010652916395678798
2039,2039,^DJI,2009-04-08 00:00:00-04:00,48.4296875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051,2051,^DJI,2009-04-09 00:00:00-04:00,243.48974609375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2063,2063,^DJI,2009-04-13 00:00:00-04:00,-24.2099609375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2073,2073,^DJI,2009-04-14 00:00:00-04:00,-137.22998046875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2085,2085,^DJI,2009-04-15 00:00:00-04:00,114.7001953125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2097,2097,^DJI,2009-04-16 00:00:00-04:00,96.2900390625,2,13.0,6.7,6.5,11983.361991692916,15800.4615762179,0.0,8.344903547879286e-05
2109,2109,^DJI,2009-04-17 00:00:00-04:00,5.89990234375,1,6.1,6.1,6.1,6686.5388546992845,6686.5388546992845,0.0,0.00014955420460874196
2121,2121,^DJI,2009-04-20 00:00:00-04:00,-287.2099609375,2,12.7,6.6,6.35,9395.354695653106,14614.055092403441,0.0,0.0001064355771967464
2133,2133,^DJI,2009-04-21 00:00:00-04:00,127.830078125,1,6.2,6.2,6.2,8803.349596298836,8803.349596298836,0.0,0.00011359312600972098
2145,2145,^DJI,2009-04-22 00:00:00-04:00,-78.2099609375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2157,2157,^DJI,2009-04-23 00:00:00-04:00,70.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2169,2169,^DJI,2009-04-24 00:00:00-04:00,118.83984375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2181,2181,^DJI,2009-04-27 00:00:00-04:00,-48.81982421875,1,6.1,6.1,6.1,13296.662599871703,13296.662599871703,0.0,7.520684175363289e-05
2193,2193,^DJI,2009-04-28 00:00:00-04:00,-6.60986328125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,2204,^DJI,2009-04-29 00:00:00-04:00,167.419921875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2214,2214,^DJI,2009-04-30 00:00:00-04:00,-20.3896484375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2222,2222,^DJI,2009-05-01 00:00:00-04:00,45.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2232,2232,^DJI,2009-05-04 00:00:00-04:00,213.140625,1,6.3,6.3,6.3,3347.795243259592,3347.795243259592,0.0,0.00029870405067734866
2243,2243,^DJI,2009-05-05 00:00:00-04:00,-14.8994140625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2254,2254,^DJI,2009-05-06 00:00:00-04:00,108.7998046875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2266,2266,^DJI,2009-05-07 00:00:00-04:00,-102.4306640625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2278,2278,^DJI,2009-05-08 00:00:00-04:00,163.919921875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2290,2290,^DJI,2009-05-11 00:00:00-04:00,-150.4609375,1,6.1,6.1,6.1,4501.554990290792,4501.554990290792,0.0,0.00022214545910398883
2302,2302,^DJI,2009-05-12 00:00:00-04:00,49.9404296875,1,6.1,6.1,6.1,14208.018823035969,14208.018823035969,0.0,7.038278963838817e-05
2314,2314,^DJI,2009-05-13 00:00:00-04:00,-176.91015625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
