Unnamed: 0.1,Unnamed: 0,Ticker,date,change,num,sum,max,avg,min_dist,max_dist,tsunami,rev_dist
201,201,^NYA,2008-08-26 00:00:00-04:00,34.8701171875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,213,^NYA,2008-08-27 00:00:00-04:00,86.08984375,2,12.7,6.4,6.35,5355.797014800556,9771.99232923063,0.0,0.00018671357357953172
225,225,^NYA,2008-08-28 00:00:00-04:00,116.2802734375,1,6.3,6.3,6.3,7279.903195409703,7279.903195409703,0.0,0.00013736446394377108
237,237,^NYA,2008-08-29 00:00:00-04:00,-83.990234375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,^NYA,2008-09-02 00:00:00-04:00,-85.7998046875,3,18.4,6.4,6.133333333333333,12577.258865214959,14413.539490573989,0.0,7.950858058314354e-05
267,267,^NYA,2008-09-03 00:00:00-04:00,-27.73046875,1,6.3,6.3,6.3,7550.739086862271,7550.739086862271,0.0,0.00013243736652746038
277,277,^NYA,2008-09-04 00:00:00-04:00,-260.9599609375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,289,^NYA,2008-09-05 00:00:00-04:00,25.52978515625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,301,^NYA,2008-09-08 00:00:00-04:00,134.7900390625,2,13.100000000000001,6.9,6.550000000000001,13425.088040782493,13684.596093505541,0.0,7.448740723056846e-05
313,313,^NYA,2008-09-09 00:00:00-04:00,-297.43994140625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,325,^NYA,2008-09-10 00:00:00-04:00,85.86962890625,2,12.7,6.6,6.35,5020.014276476237,10918.265228279262,0.0,0.0001992026207347647
337,337,^NYA,2008-09-11 00:00:00-04:00,53.8701171875,2,13.399999999999999,6.8,6.699999999999999,10100.345650044377,14818.007331336697,0.0,9.900651271232548e-05
349,349,^NYA,2008-09-12 00:00:00-04:00,80.9599609375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,361,^NYA,2008-09-15 00:00:00-04:00,-411.419921875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,371,^NYA,2008-09-16 00:00:00-04:00,113.06982421875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,383,^NYA,2008-09-17 00:00:00-04:00,-352.73974609375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,395,^NYA,2008-09-18 00:00:00-04:00,334.77001953125,1,6.0,6.0,6.0,5984.994025002638,5984.994025002638,0.0,0.00016708454441599198
407,407,^NYA,2008-09-19 00:00:00-04:00,411.9599609375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,419,^NYA,2008-09-22 00:00:00-04:00,-268.5302734375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,431,^NYA,2008-09-23 00:00:00-04:00,-133.35009765625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,442,^NYA,2008-09-24 00:00:00-04:00,-16.4599609375,1,6.4,6.4,6.4,3960.425313309953,3960.425313309953,0.0,0.00025249813363207777
454,454,^NYA,2008-09-25 00:00:00-04:00,159.080078125,1,6.0,6.0,6.0,11748.22282957809,11748.22282957809,0.0,8.511925714264926e-05
466,466,^NYA,2008-09-26 00:00:00-04:00,-37.48974609375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,478,^NYA,2008-09-29 00:00:00-04:00,-686.3603515625,1,7.0,7.0,7.0,13191.119960485594,13191.119960485594,0.0,7.580857448006923e-05
489,489,^NYA,2008-09-30 00:00:00-04:00,328.7900390625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,500,^NYA,2008-10-01 00:00:00-04:00,-12.849609375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,511,^NYA,2008-10-02 00:00:00-04:00,-364.5400390625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,520,^NYA,2008-10-03 00:00:00-04:00,-66.47021484375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,531,^NYA,2008-10-06 00:00:00-04:00,-334.02978515625,4,25.1,6.7,6.275,10536.08623319994,13175.66223847558,0.0,9.491190351583595e-05
543,543,^NYA,2008-10-07 00:00:00-04:00,-366.52001953125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,555,^NYA,2008-10-08 00:00:00-04:00,-82.02978515625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,567,^NYA,2008-10-09 00:00:00-04:00,-496.3701171875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,577,^NYA,2008-10-10 00:00:00-04:00,-105.85009765625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,589,^NYA,2008-10-13 00:00:00-04:00,696.830078125,2,12.3,6.2,6.15,2543.8328872133584,6800.3275284967485,0.0,0.000393107583845828
600,600,^NYA,2008-10-14 00:00:00-04:00,-20.47021484375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,612,^NYA,2008-10-15 00:00:00-04:00,-620.56005859375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,624,^NYA,2008-10-16 00:00:00-04:00,210.830078125,1,6.7,6.7,6.7,3420.2952687528573,3420.2952687528573,0.0,0.00029237241858496915
636,636,^NYA,2008-10-17 00:00:00-04:00,-22.10009765625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,648,^NYA,2008-10-20 00:00:00-04:00,338.80029296875,1,6.9,6.9,6.9,12374.066891789034,12374.066891789034,0.0,8.081417441371377e-05
660,660,^NYA,2008-10-21 00:00:00-04:00,-236.26025390625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,672,^NYA,2008-10-22 00:00:00-04:00,-420.8798828125,1,6.4,6.4,6.4,12271.898292472812,12271.898292472812,0.0,8.148698564535594e-05
684,684,^NYA,2008-10-23 00:00:00-04:00,41.4599609375,1,6.3,6.3,6.3,14228.950027034425,14228.950027034425,0.0,7.02792544846978e-05
696,696,^NYA,2008-10-24 00:00:00-04:00,-244.39013671875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,708,^NYA,2008-10-27 00:00:00-04:00,-231.01025390625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,720,^NYA,2008-10-28 00:00:00-04:00,536.91015625,1,6.0,6.0,6.0,14283.922517508392,14283.922517508392,0.0,7.000878076552563e-05
730,730,^NYA,2008-10-29 00:00:00-04:00,41.39990234375,2,12.8,6.4,6.4,11158.635054847298,11167.413017650822,0.0,8.961669550843507e-05
742,742,^NYA,2008-10-30 00:00:00-04:00,200.1396484375,1,6.1,6.1,6.1,6536.8848316253425,6536.8848316253425,0.0,0.00015297806612134517
752,752,^NYA,2008-10-31 00:00:00-04:00,86.06005859375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,764,^NYA,2008-11-03 00:00:00-05:00,-6.10986328125,2,12.1,6.1,6.05,7225.597208363085,14077.117862096782,0.0,0.0001383968648076003
775,775,^NYA,2008-11-04 00:00:00-05:00,290.10986328125,1,6.3,6.3,6.3,13551.146759689527,13551.146759689527,0.0,7.379449265317464e-05
787,787,^NYA,2008-11-05 00:00:00-05:00,-332.919921875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,799,^NYA,2008-11-06 00:00:00-05:00,-344.66015625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,811,^NYA,2008-11-07 00:00:00-05:00,204.58984375,2,12.600000000000001,6.4,6.300000000000001,13428.892574314626,15602.615290596379,0.0,7.446630423663488e-05
823,823,^NYA,2008-11-10 00:00:00-05:00,-69.9404296875,2,12.3,6.3,6.15,11271.917267630852,11960.615623997563,0.0,8.87160521370808e-05
835,835,^NYA,2008-11-11 00:00:00-05:00,-167.68994140625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,847,^NYA,2008-11-12 00:00:00-05:00,-313.5595703125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,859,^NYA,2008-11-13 00:00:00-05:00,395.06005859375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,869,^NYA,2008-11-14 00:00:00-05:00,-263.16015625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,881,^NYA,2008-11-17 00:00:00-05:00,-129.27001953125,1,7.4,7.4,7.4,15079.937267370802,15079.937267370802,0.0,6.631327320994557e-05
893,893,^NYA,2008-11-18 00:00:00-05:00,42.30029296875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,905,^NYA,2008-11-19 00:00:00-05:00,-353.6796875,1,6.3,6.3,6.3,3706.139267403738,3706.139267403738,0.0,0.00026982256408851306
917,917,^NYA,2008-11-20 00:00:00-05:00,-360.7802734375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929,929,^NYA,2008-11-21 00:00:00-05:00,308.580078125,1,6.1,6.1,6.1,13699.80773894382,13699.80773894382,0.0,7.299372509858992e-05
941,941,^NYA,2008-11-24 00:00:00-05:00,353.9697265625,4,26.3,7.3,6.575,7624.493844276005,15945.788717526759,0.0,0.00013115624727676024
952,952,^NYA,2008-11-25 00:00:00-05:00,61.60009765625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,964,^NYA,2008-11-26 00:00:00-05:00,172.02001953125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,980,^NYA,2008-11-28 00:00:00-05:00,51.919921875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
992,992,^NYA,2008-12-01 00:00:00-05:00,-506.6298828125,1,6.0,6.0,6.0,12489.709686520722,12489.709686520722,0.0,8.006591226689846e-05
1004,1004,^NYA,2008-12-02 00:00:00-05:00,216.240234375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,1016,^NYA,2008-12-03 00:00:00-05:00,96.81982421875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,1028,^NYA,2008-12-04 00:00:00-05:00,-173.34033203125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,1040,^NYA,2008-12-05 00:00:00-05:00,168.990234375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,1052,^NYA,2008-12-08 00:00:00-05:00,238.43017578125,2,12.7,6.4,6.35,15876.676189598382,18638.235176173028,0.0,6.298547555282074e-05
1064,1064,^NYA,2008-12-09 00:00:00-05:00,-117.2099609375,2,12.899999999999999,6.8,6.449999999999999,13217.785059822301,13492.95133835496,0.0,7.5655640901566e-05
1074,1074,^NYA,2008-12-10 00:00:00-05:00,108.599609375,1,6.0,6.0,6.0,13375.414551077109,13375.414551077109,0.0,7.476403786822974e-05
1086,1086,^NYA,2008-12-11 00:00:00-05:00,-126.4501953125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,1098,^NYA,2008-12-12 00:00:00-05:00,39.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,1110,^NYA,2008-12-15 00:00:00-05:00,-46.06005859375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122,1122,^NYA,2008-12-16 00:00:00-05:00,307.06005859375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134,1134,^NYA,2008-12-17 00:00:00-05:00,-35.16015625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,1146,^NYA,2008-12-18 00:00:00-05:00,-152.0400390625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1158,1158,^NYA,2008-12-19 00:00:00-05:00,-1.6396484375,2,12.2,6.2,6.1,8106.483782639114,8107.278287305697,0.0,0.0001233580460793131
1170,1170,^NYA,2008-12-22 00:00:00-05:00,-95.30029296875,1,6.3,6.3,6.3,10681.215646768784,10681.215646768784,0.0,9.362230228003251e-05
1182,1182,^NYA,2008-12-23 00:00:00-05:00,-52.5400390625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1193,1193,^NYA,2008-12-24 00:00:00-05:00,19.05029296875,1,6.0,6.0,6.0,11907.406414169467,11907.406414169467,0.0,8.398134448573361e-05
1207,1207,^NYA,2008-12-26 00:00:00-05:00,50.85986328125,1,6.3,6.3,6.3,14495.186600182866,14495.186600182866,0.0,6.898841854077162e-05
1217,1217,^NYA,2008-12-29 00:00:00-05:00,-3.5498046875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,1229,^NYA,2008-12-30 00:00:00-05:00,135.31982421875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241,1241,^NYA,2008-12-31 00:00:00-05:00,87.0498046875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,1252,^NYA,2009-01-02 00:00:00-05:00,159.97021484375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,1262,^NYA,2009-01-05 00:00:00-05:00,-7.2900390625,3,21.700000000000003,7.7,7.233333333333334,10734.819664430495,14794.497087074797,0.0,9.315480196779366e-05
1274,1274,^NYA,2009-01-06 00:00:00-05:00,60.44970703125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286,1286,^NYA,2009-01-07 00:00:00-05:00,-169.7900390625,1,6.0,6.0,6.0,14784.583865473136,14784.583865473136,0.0,6.76380214079159e-05
1298,1298,^NYA,2009-01-08 00:00:00-05:00,38.09033203125,1,6.1,6.1,6.1,3534.1991709798276,3534.1991709798276,0.0,0.0002829495315972128
1308,1308,^NYA,2009-01-09 00:00:00-05:00,-136.19970703125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,1320,^NYA,2009-01-12 00:00:00-05:00,-151.35009765625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1331,1331,^NYA,2009-01-13 00:00:00-05:00,-12.18994140625,1,6.0,6.0,6.0,15077.169958042434,15077.169958042434,0.0,6.632544454846992e-05
1343,1343,^NYA,2009-01-14 00:00:00-05:00,-210.009765625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,1355,^NYA,2009-01-15 00:00:00-05:00,19.06982421875,2,14.100000000000001,7.4,7.050000000000001,9157.500078708736,13709.436802681139,0.0,0.000109200108261534
1367,1367,^NYA,2009-01-16 00:00:00-05:00,39.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,1385,^NYA,2009-01-20 00:00:00-05:00,-329.43994140625,3,19.0,6.6,6.333333333333333,13239.404811882347,13702.921241334887,0.0,7.553209635998905e-05
1397,1397,^NYA,2009-01-21 00:00:00-05:00,215.93017578125,1,6.1,6.1,6.1,13696.32260331863,13696.32260331863,0.0,7.301229891866735e-05
1409,1409,^NYA,2009-01-22 00:00:00-05:00,-102.31005859375,2,12.2,6.1,6.1,14303.69992741919,15686.76503114782,0.0,6.99119811709046e-05
1421,1421,^NYA,2009-01-23 00:00:00-05:00,24.6396484375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1433,1433,^NYA,2009-01-26 00:00:00-05:00,49.06005859375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1442,1442,^NYA,2009-01-27 00:00:00-05:00,70.81005859375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1453,1453,^NYA,2009-01-28 00:00:00-05:00,186.02001953125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1464,1464,^NYA,2009-01-29 00:00:00-05:00,-200.56005859375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,1475,^NYA,2009-01-30 00:00:00-05:00,-104.81005859375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1486,1486,^NYA,2009-02-02 00:00:00-05:00,-29.31982421875,1,6.0,6.0,6.0,6018.851483662757,6018.851483662757,0.0,0.00016614465446013172
1498,1498,^NYA,2009-02-03 00:00:00-05:00,101.490234375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,1510,^NYA,2009-02-04 00:00:00-05:00,-25.27001953125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,1522,^NYA,2009-02-05 00:00:00-05:00,83.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1534,1534,^NYA,2009-02-06 00:00:00-05:00,149.27001953125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,1546,^NYA,2009-02-09 00:00:00-05:00,4.60009765625,1,6.0,6.0,6.0,5288.687834706491,5288.687834706491,0.0,0.00018908281813072777
1558,1558,^NYA,2009-02-10 00:00:00-05:00,-264.18017578125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1570,1570,^NYA,2009-02-11 00:00:00-05:00,37.97998046875,2,13.2,7.2,6.6,14621.286455433456,14651.3174615031,0.0,6.839343467129647e-05
1581,1581,^NYA,2009-02-12 00:00:00-05:00,3.8203125,3,18.3,6.3,6.1000000000000005,14629.198290683757,14644.065695589972,0.0,6.835644579626932e-05
1593,1593,^NYA,2009-02-13 00:00:00-05:00,-49.6904296875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1611,1611,^NYA,2009-02-17 00:00:00-05:00,-267.64013671875,2,12.1,6.1,6.05,5206.823112351474,13324.57760087671,0.0,0.00019205568893397378
1623,1623,^NYA,2009-02-18 00:00:00-05:00,-14.580078125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635,1635,^NYA,2009-02-19 00:00:00-05:00,-43.3798828125,1,7.0,7.0,7.0,12938.150702988169,12938.150702988169,0.0,7.729079858136465e-05
1647,1647,^NYA,2009-02-20 00:00:00-05:00,-76.650390625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659,1659,^NYA,2009-02-23 00:00:00-05:00,-170.81005859375,1,6.0,6.0,6.0,14665.915440535115,14665.915440535115,0.0,6.818531063094096e-05
1669,1669,^NYA,2009-02-24 00:00:00-05:00,187.96044921875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1681,1681,^NYA,2009-02-25 00:00:00-05:00,-68.47998046875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1693,1693,^NYA,2009-02-26 00:00:00-05:00,-40.14990234375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1705,1705,^NYA,2009-02-27 00:00:00-05:00,-95.990234375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1717,1717,^NYA,2009-03-02 00:00:00-05:00,-256.0498046875,1,6.3,6.3,6.3,12080.002737504294,12080.002737504294,0.0,8.278143819416039e-05
1729,1729,^NYA,2009-03-03 00:00:00-05:00,-26.27978515625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741,1741,^NYA,2009-03-04 00:00:00-05:00,130.18994140625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753,1753,^NYA,2009-03-05 00:00:00-05:00,-197.2900390625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765,1765,^NYA,2009-03-06 00:00:00-05:00,16.8603515625,1,6.5,6.5,6.5,5234.544443538141,5234.544443538141,0.0,0.0001910385919512947
1777,1777,^NYA,2009-03-09 00:00:00-04:00,-58.169921875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789,1789,^NYA,2009-03-10 00:00:00-04:00,273.06982421875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1799,1799,^NYA,2009-03-11 00:00:00-04:00,5.759765625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1809,1809,^NYA,2009-03-12 00:00:00-04:00,179.6103515625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1821,1821,^NYA,2009-03-13 00:00:00-04:00,36.009765625,1,6.3,6.3,6.3,3980.7277247858115,3980.7277247858115,0.0,0.00025121034874441364
1833,1833,^NYA,2009-03-16 00:00:00-04:00,7.830078125,1,6.3,6.3,6.3,14653.03339767265,14653.03339767265,0.0,6.824525494897394e-05
1845,1845,^NYA,2009-03-17 00:00:00-04:00,139.22998046875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1857,1857,^NYA,2009-03-18 00:00:00-04:00,107.15966796875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1869,1869,^NYA,2009-03-19 00:00:00-04:00,-38.07958984375,1,7.6,7.6,7.6,12521.239265254213,12521.239265254213,0.0,7.986429927706501e-05
1881,1881,^NYA,2009-03-20 00:00:00-04:00,-105.09033203125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1892,1892,^NYA,2009-03-23 00:00:00-04:00,353.7099609375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,1904,^NYA,2009-03-24 00:00:00-04:00,-121.509765625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1916,1916,^NYA,2009-03-25 00:00:00-04:00,62.68017578125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,1928,^NYA,2009-03-26 00:00:00-04:00,103.52978515625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940,1940,^NYA,2009-03-27 00:00:00-04:00,-133.8896484375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,1952,^NYA,2009-03-30 00:00:00-04:00,-201.51025390625,1,6.0,6.0,6.0,14649.810733609209,14649.810733609209,0.0,6.826026753409355e-05
1964,1964,^NYA,2009-03-31 00:00:00-04:00,79.93017578125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976,1976,^NYA,2009-04-01 00:00:00-04:00,106.7998046875,1,6.4,6.4,6.4,14406.222241392667,14406.222241392667,0.0,6.941445045369013e-05
1988,1988,^NYA,2009-04-02 00:00:00-04:00,181.34033203125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,2000,^NYA,2009-04-03 00:00:00-04:00,51.64990234375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,2010,^NYA,2009-04-06 00:00:00-04:00,-69.25,2,12.6,6.3,6.3,6936.053952720069,14488.727306929046,0.0,0.00014417419570501413
2021,2021,^NYA,2009-04-07 00:00:00-04:00,-128.81005859375,1,6.9,6.9,6.9,9387.100798102909,9387.100798102909,0.0,0.00010652916395678798
2031,2031,^NYA,2009-04-08 00:00:00-04:00,55.55029296875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043,2043,^NYA,2009-04-09 00:00:00-04:00,200.02978515625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2057,2057,^NYA,2009-04-13 00:00:00-04:00,33.83984375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2067,2067,^NYA,2009-04-14 00:00:00-04:00,-108.77001953125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2077,2077,^NYA,2009-04-15 00:00:00-04:00,83.47021484375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089,2089,^NYA,2009-04-16 00:00:00-04:00,69.27978515625,2,13.0,6.7,6.5,11983.361991692916,15800.4615762179,0.0,8.344903547879286e-05
2101,2101,^NYA,2009-04-17 00:00:00-04:00,26.330078125,1,6.1,6.1,6.1,6686.5388546992845,6686.5388546992845,0.0,0.00014955420460874196
2113,2113,^NYA,2009-04-20 00:00:00-04:00,-260.47998046875,2,12.7,6.6,6.35,9395.354695653106,14614.055092403441,0.0,0.0001064355771967464
2125,2125,^NYA,2009-04-21 00:00:00-04:00,119.4697265625,1,6.2,6.2,6.2,8803.349596298836,8803.349596298836,0.0,0.00011359312600972098
2137,2137,^NYA,2009-04-22 00:00:00-04:00,-48.97021484375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2149,2149,^NYA,2009-04-23 00:00:00-04:00,81.490234375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2161,2161,^NYA,2009-04-24 00:00:00-04:00,96.31005859375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2173,2173,^NYA,2009-04-27 00:00:00-04:00,-78.5,1,6.1,6.1,6.1,13296.662599871703,13296.662599871703,0.0,7.520684175363289e-05
2185,2185,^NYA,2009-04-28 00:00:00-04:00,-19.9697265625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2197,2197,^NYA,2009-04-29 00:00:00-04:00,146.2802734375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2208,2208,^NYA,2009-04-30 00:00:00-04:00,-2.7900390625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2218,2218,^NYA,2009-05-01 00:00:00-04:00,55.39990234375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,2226,^NYA,2009-05-04 00:00:00-04:00,231.46044921875,1,6.3,6.3,6.3,3347.795243259592,3347.795243259592,0.0,0.00029870405067734866
2236,2236,^NYA,2009-05-05 00:00:00-04:00,-29.46044921875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2247,2247,^NYA,2009-05-06 00:00:00-04:00,119.7900390625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2258,2258,^NYA,2009-05-07 00:00:00-04:00,-90.4599609375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2270,2270,^NYA,2009-05-08 00:00:00-04:00,200.30029296875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2282,2282,^NYA,2009-05-11 00:00:00-04:00,-151.09033203125,1,6.1,6.1,6.1,4501.554990290792,4501.554990290792,0.0,0.00022214545910398883
2294,2294,^NYA,2009-05-12 00:00:00-04:00,9.84033203125,1,6.1,6.1,6.1,14208.018823035969,14208.018823035969,0.0,7.038278963838817e-05
2306,2306,^NYA,2009-05-13 00:00:00-04:00,-191.9599609375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
