date,change,change_pct,effect,num,sum,max_mag,max_sig,min_depth,min_dist,tsunami
2009-01-20,-79.9000244140625,-5.253953543029874,1,3,19.0,6.6,670.0,12.0,13239.404811882347,0.0
2009-01-21,40.669921875,2.7734534368444725,0,1,6.1,6.1,572.0,24.0,13696.32260331863,0.0
2009-01-22,-5.3599853515625,-0.3644141442384198,0,2,12.2,6.1,579.0,44.0,14303.69992741919,0.0
2009-01-23,36.510009765625,2.534044685741688,0,0,,,,,,
2009-01-26,9.47998046875,0.6405478853671677,0,0,,,,,,
2009-01-27,10.780029296875,0.721496889948889,0,0,,,,,,
2009-01-28,27.8599853515625,1.8203430104998592,0,0,,,,,,
2009-01-29,-29.6300048828125,-1.9271924296031568,0,0,,,,,,
2009-01-30,-43.0399169921875,-2.8325798703923772,1,0,,,,,,
2009-02-02,33.580078125,2.298667124358971,0,1,6.0,6.0,595.0,21.0,6018.851483662757,0.0
2009-02-03,16.7100830078125,1.114310137349557,0,0,,,,,,
2009-02-04,-2.139892578125,-0.1410431561483713,0,0,,,,,,
2009-02-05,47.6500244140625,3.1796572445338223,0,0,,,,,,
2009-02-06,44.7099609375,2.890107365061409,0,0,,,,,,
2009-02-09,0.820068359375,0.051552633642797496,0,1,6.0,6.0,556.0,15.0,5288.687834706491,0.0
2009-02-10,-53.2900390625,-3.3770192014629687,0,0,,,,,,
2009-02-11,-1.0799560546875,-0.07051254819692472,0,2,13.2,7.2,802.0,20.0,14621.286455433456,0.0
2009-02-12,31.5399169921875,2.088501034611282,0,3,18.3,6.3,611.0,26.0,14629.198290683757,0.0
2009-02-13,-5.3599853515625,-0.34811429698575785,0,0,,,,,,
2009-02-17,-18.4599609375,-1.2396557025646062,0,2,12.1,6.1,597.0,13.0,5206.823112351474,0.0
2009-02-18,-12.6800537109375,-0.8563842570397672,0,0,,,,,,
2009-02-19,-35.7301025390625,-2.416563616996368,0,1,7.0,7.0,754.0,25.0,12938.150702988169,0.0
2009-02-20,14.199951171875,0.995070242416103,0,0,,,,,,
2009-02-23,-64.8599853515625,-4.465157672127524,1,1,6.0,6.0,554.0,32.0,14665.915440535115,0.0
2009-02-24,42.4599609375,3.0342197621540596,0,0,,,,,,
2009-02-25,-3.3299560546875,-0.23306615750210904,0,0,,,,,,
2009-02-26,-45.3800048828125,-3.1582980585225573,1,0,,,,,,
2009-02-27,1.2799072265625,0.09297866944287288,0,0,,,,,,
2009-03-02,-33.280029296875,-2.4540441681143124,0,1,6.3,6.3,611.0,15.0,12080.002737504294,0.0
2009-03-03,-20.4100341796875,-1.521524467433676,0,0,,,,,,
2009-03-04,13.3599853515625,0.996731173465285,0,0,,,,,,
2009-03-05,-32.7900390625,-2.4610125446444235,0,0,,,,,,
2009-03-06,-16.739990234375,-1.2772866167869108,1,1,6.5,6.5,650.0,9.0,5234.544443538141,0.0
2009-03-09,-16.199951171875,-1.2608536162347705,0,0,,,,,,
2009-03-10,69.330078125,5.378802959879641,0,0,,,,,,
2009-03-11,6.8399658203125,0.5011698106389711,0,0,,,,,,
2009-03-12,58.3199462890625,4.263839582380993,0,0,,,,,,
2009-03-13,4.469970703125,0.313235924357348,0,1,6.3,6.3,623.0,9.0,3980.7277247858115,0.0
2009-03-16,-41.25,-2.8541379425679065,1,1,6.3,6.3,611.0,35.0,14653.03339767265,0.0
2009-03-17,52.43994140625,3.720015306524055,0,0,,,,,,
2009-03-18,36.780029296875,2.5288104547867136,0,0,,,,,,
2009-03-19,-25.580078125,-1.695100071022842,1,1,7.6,7.6,916.0,31.0,12521.239265254213,0.0
2009-03-20,-30.8800048828125,-2.075059931875555,1,0,,,,,,
2009-03-23,64.510009765625,4.325872707856209,0,0,,,,,,
2009-03-24,-19.1600341796875,-1.2476579436834967,0,0,,,,,,
2009-03-25,1.3599853515625,0.08902816737423323,0,0,,,,,,
2009-03-26,37.5999755859375,2.4267442231490026,0,0,,,,,,
2009-03-27,-18.9200439453125,-1.2096286732716415,0,0,,,,,,
2009-03-30,-14.989990234375,-0.9882706141477589,0,1,6.0,6.0,554.0,93.0,14649.810733609209,0.0
2009-03-31,9.8900146484375,0.6512158402853746,0,0,,,,,,
2009-04-01,46.72998046875,3.1052503286246353,0,1,6.4,6.4,630.0,10.0,14406.222241392667,0.0
2009-04-02,22.6600341796875,1.4342066368263464,0,0,,,,,,
2009-04-03,12.8199462890625,0.7967400577998986,0,0,,,,,,
2009-04-06,4.469970703125,0.27898259501506606,0,1,6.3,6.3,613.0,48.0,14488.727306929046,0.0
2009-04-07,-23.969970703125,-1.5117478378553786,0,1,6.9,6.9,732.0,31.0,9387.100798102909,0.0
2009-04-08,13.72998046875,0.8706778361183294,0,0,,,,,,
2009-04-09,33.7100830078125,2.0823733142404057,0,0,,,,,,
2009-04-13,11.7000732421875,0.7127194246252009,0,0,,,,,,
2009-04-14,-11.780029296875,-0.7193911020992366,0,0,,,,,,
2009-04-15,13.239990234375,0.8205452387011809,0,0,,,,,,
2009-04-16,24.919921875,1.5144101304886461,0,2,13.0,6.7,691.0,20.0,11983.361991692916,0.0
2009-04-17,7.469970703125,0.44848527933588356,0,1,6.1,6.1,579.0,25.0,6686.5388546992845,0.0
2009-04-20,-33.1400146484375,-2.0190705907560638,0,2,12.7,6.6,670.0,25.0,9395.354695653106,0.0
2009-04-21,44.8199462890625,2.8029458776812786,0,1,6.2,6.2,591.0,152.0,8803.349596298836,0.0
2009-04-22,15.97998046875,0.9802826950540384,0,0,,,,,,
2009-04-23,0.739990234375,0.04480797395667715,1,0,,,,,,
2009-04-24,27.8599853515625,1.671836467994663,0,0,,,,,,
2009-04-27,6.5400390625,0.3909472392707874,0,1,6.1,6.1,572.0,131.7,13296.662599871703,0.0
2009-04-28,5.550048828125,0.3326848809919462,0,0,,,,,,
2009-04-29,23.2799072265625,1.378602368467336,1,0,,,,,,
2009-04-30,-15.169921875,-0.8756239433600843,0,0,,,,,,
2009-05-01,-0.090087890625,-0.005239830894042952,0,0,,,,,,
2009-05-04,29.85009765625,1.7217469085837531,1,1,6.3,6.3,717.0,108.0,3347.795243259592,0.0
2009-05-05,-3.1400146484375,-0.1786881071092206,0,0,,,,,,
2009-05-06,-9.5899658203125,-0.5422072911596766,1,0,,,,,,
2009-05-07,-55.8599853515625,-3.1521915310163373,1,0,,,,,,
2009-05-08,5.5,0.31727718488606865,0,0,,,,,,
2009-05-11,17.5899658203125,1.026461971214159,0,1,6.1,6.1,572.0,6.0,4501.554990290792,0.0
2009-05-12,-26.93994140625,-1.5457318219865945,1,1,6.1,6.1,574.0,89.0,14208.018823035969,0.0
2009-05-13,-32.610107421875,-1.9218591751218292,0,0,,,,,,
2009-05-14,16.72998046875,1.00030975940657,0,0,,,,,,
2009-05-15,-7.3499755859375,-0.4355566923935747,0,0,,,,,,
2009-05-18,35.5400390625,2.0945085623389743,0,1,6.5,6.5,654.0,43.0,13390.632607730513,0.0
2009-05-19,7.5400390625,0.4365975137521714,0,0,,,,,,
2009-05-20,-15.760009765625,-0.9038776087576419,0,0,,,,,,
2009-05-21,-14.5799560546875,-0.8527138036772806,0,0,,,,,,
2009-05-22,-10.050048828125,-0.5904638192631344,1,0,,,,,,
2009-05-26,72.7100830078125,4.333862878042754,0,1,6.0,6.0,554.0,4.0,13293.264319571657,0.0
2009-05-27,-14.4801025390625,-0.8295390621350429,0,0,,,,,,
2009-05-28,7.56005859375,0.43343244173100876,0,1,7.3,7.3,1560.0,19.0,2911.032399803103,0.0
2009-05-29,18.0699462890625,1.028887874721577,0,0,,,,,,
2009-06-01,32.59008789062477,1.8145019743340187,0,0,,,,,,
2009-06-02,15.580078125,0.8554748122482394,0,1,6.3,6.3,622.0,15.0,13635.972522960103,0.0
2009-06-03,0.3200683593752274,0.017532228508739957,0,0,,,,,,
2009-06-04,20.1800537109375,1.10283161849571,0,1,6.0,6.0,554.0,16.0,14425.394635439861,0.0
2009-06-05,-14.5999755859375,-0.7832520806085008,0,1,6.4,6.4,640.0,29.0,10118.882512784887,0.0
2009-06-08,5.530029296875,0.3010571957501107,0,1,6.0,6.0,554.0,14.0,3196.920946681655,0.0
2009-06-09,9.6500244140625,0.5214876419045629,0,0,,,,,,
2009-06-10,-18.9300537109375,-1.0112154108250488,1,0,,,,,,
2009-06-11,7.6199951171875,0.4108367767724761,0,0,,,,,,
2009-06-12,6.369995117187727,0.34387236940076843,0,1,6.0,6.0,561.0,15.0,13637.681818819636,0.0
2009-06-15,-21.5599365234375,-1.17304902286097,0,1,6.1,6.1,575.0,35.0,14496.42275478738,0.0
2009-06-16,-29.0198974609375,-1.5899571683806581,1,0,,,,,,
2009-06-17,8.840087890625,0.49132891111531757,0,1,6.1,6.1,572.0,10.0,12974.439566715602,0.0
2009-06-18,-1.320068359375,-0.07297065464947365,0,0,,,,,,
2009-06-19,2.47998046875,0.13589008608378764,0,0,,,,,,
2009-06-22,-43.340087890625,-2.39510188772416,0,0,,,,,,
2009-06-23,-6.5,-0.3669372502708719,0,1,6.7,6.7,693.0,64.0,13851.810198495778,0.0
2009-06-24,11.4599609375,0.6434998936525261,0,0,,,,,,
2009-06-25,46.35009765625,2.5992798960999988,0,0,,,,,,
2009-06-26,19.0599365234375,1.0477328088417566,0,0,,,,,,
2009-06-29,1.9700927734375,0.10694878154662689,0,0,,,,,,
2009-06-30,-10.429931640625,-0.5651639856622099,0,0,,,,,,
2009-07-01,-0.4000244140625,-0.02166838640611264,0,1,6.4,6.4,678.0,19.0,8324.740472267336,0.0
2009-07-02,-27.169921875,-1.4898323041716857,0,0,,,,,,
2009-07-06,3.9000244140625,0.21867252111368096,0,3,18.2,6.1,1292.0,10.0,3485.700125644401,0.0
2009-07-07,-41.2698974609375,-2.3088830290134856,1,1,6.1,6.1,572.0,19.0,3856.1818161862684,0.0
2009-07-08,-8.8299560546875,-0.5028448778295843,0,1,6.0,6.0,554.0,12.0,8990.803280694765,0.0
2009-07-09,-4.419921875,-0.2515650209565724,0,0,,,,,,
2009-07-10,11.4200439453125,0.6545900826660239,0,0,,,,,,
2009-07-13,32.179931640625,1.8273357697070876,0,2,12.399999999999999,6.3,707.0,17.0,6184.714381582514,0.0
2009-07-14,9.030029296875,0.5042737221814041,0,0,,,,,,
2009-07-15,35.2900390625,1.9309392783664148,0,1,7.8,7.8,1165.0,12.0,15192.203423987892,0.0
2009-07-16,28.97998046875,1.5613792573668697,0,1,6.1,6.1,572.0,13.4,13946.66378634489,0.0
2009-07-17,6.2999267578125,0.3350472295257571,0,0,,,,,,
2009-07-20,12.300048828125,0.6483981935300205,0,0,,,,,,
2009-07-21,-1.1900634765622726,-0.0620668443806659,0,0,,,,,,
2009-07-22,17.550048828125,0.9194139463527047,0,0,,,,,,
2009-07-23,48.64001464843727,2.526806564056972,0,0,,,,,,
2009-07-24,22.72998046875,1.1697009976794936,0,0,,,,,,
2009-07-27,3.2700195312497726,0.16644539602452327,0,0,,,,,,
2009-07-28,18.25,0.9324259377365695,0,0,,,,,,
2009-07-29,2.4400634765625,0.12415604294709638,0,0,,,,,,
2009-07-30,-1.909912109375,-0.09615862103891136,0,0,,,,,,
2009-07-31,-2.219970703125,-0.11207897814737258,0,0,,,,,,
2009-08-03,10.260009765625227,0.5134240694059049,0,4,25.3,6.9,1202.0,10.0,3754.838116299233,0.0
2009-08-04,14.9300537109375,0.7478563036306254,0,0,,,,,,
2009-08-05,-21.39990234375,-1.062319881975769,1,2,12.2,6.1,581.0,10.0,12549.19613710964,0.0
2009-08-06,-26.0499267578125,-1.3030110527058785,0,0,,,,,,
2009-08-07,3.25,0.1627441161742614,0,0,,,,,,
2009-08-10,0.800048828125,0.040174388968017165,0,2,14.6,7.5,1248.0,24.0,11194.976993249482,0.0
2009-08-11,-15.330078125,-0.7722727611506166,0,1,6.2,6.2,889.0,40.4,11023.278874498437,0.0
2009-08-12,27.77001953125,1.408966245679586,0,0,,,,,,
2009-08-13,0.0799560546872726,0.00397935836946026,0,1,6.6,6.6,703.0,53.0,11133.582304363805,0.0
2009-08-14,-20.27001953125,-1.0105753412118919,0,0,,,,,,
2009-08-17,-18.3900146484375,-0.9434502256124275,0,3,19.5,6.7,753.0,15.0,12669.38509342335,0.0
2009-08-18,15.3699951171875,0.792043221274775,0,0,,,,,,
2009-08-19,35.84997558593773,1.8542547191367695,0,1,6.3,6.3,611.0,269.8,13022.959774352987,0.0
2009-08-20,21.6500244140625,1.1003433171407986,0,1,6.0,6.0,554.0,6.0,5241.365264659303,0.0
2009-08-21,20.75,1.0374221806726045,0,0,,,,,,
2009-08-24,-8.1300048828125,-0.4012617746119944,0,0,,,,,,
2009-08-25,-1.3599853515625,-0.06714020974189316,0,0,,,,,,
2009-08-26,3.1300048828122726,0.1548510763964476,0,0,,,,,,
2009-08-27,6.419921875,0.317611929337868,0,0,,,,,,
2009-08-28,-21.760009765625,-1.0611895195256658,0,2,13.2,6.9,736.0,13.0,11256.118185161547,0.0
2009-08-31,-2.0799560546872726,-0.10342174286909929,0,1,6.6,6.6,688.0,11.0,11820.957922491692,0.0
2009-09-01,-32.41003417968773,-1.6194490275791302,0,0,,,,,,
2009-09-02,7.0,0.35713011228261904,0,2,13.2,7.0,1175.0,46.0,13273.209939077246,0.0
2009-09-03,7.349975585937727,0.3719905699701768,0,1,6.2,6.2,600.0,163.0,11675.622293852093,0.0
2009-09-04,31.800048828125,1.600421199041121,0,0,,,,,,
2009-09-08,3.030029296875,0.14891481523032243,0,2,12.2,6.2,636.0,15.0,8838.576840274805,0.0
2009-09-09,21.4698486328125,1.0530010088707706,0,0,,,,,,
2009-09-10,24.5400390625,1.1915648268119867,0,1,6.0,6.0,554.0,36.0,9066.124006345497,0.0
2009-09-11,-2.440185546875,-0.1171285264973555,0,0,,,,,,
2009-09-14,25.630126953125,1.240477611234853,0,1,6.4,6.4,1106.0,14.0,3378.4636674259045,0.0
2009-09-15,12.309814453125,0.5888933322993061,0,0,,,,,,
2009-09-16,23.08984375,1.0942742438046162,0,0,,,,,,
2009-09-17,-2.669921875,-0.12538259117295553,0,0,,,,,,
2009-09-18,-1.989990234375,-0.09321451827272159,0,1,6.2,6.2,591.0,10.0,8688.136087411596,0.0
2009-09-21,16.699951171875,0.78723592069015,0,1,6.1,6.1,650.0,14.0,12319.704453007826,0.0
2009-09-22,-3.719970703125,-0.17302028210583978,0,0,,,,,,
2009-09-23,-21.010009765625,-0.9761065601615543,0,1,6.0,6.0,554.0,10.0,15801.982868159668,0.0
2009-09-24,-32.449951171875,-1.5163103036088676,0,1,6.4,6.4,631.0,13.0,3999.8234884966505,0.0
2009-09-25,-4.920166015625,-0.23475865568431514,0,0,,,,,,
2009-09-28,28.820068359375,1.3711306534297605,0,0,,,,,,
2009-09-29,-7.6298828125,-0.3579298433684712,0,2,14.1,8.1,1055.0,10.0,11799.337493998337,0.0
2009-09-30,-8.880126953125,-0.4166530638427777,0,2,13.6,7.6,1639.0,10.0,11861.22608078164,0.0
2009-10-01,-54.2900390625,-2.5708310355950017,1,1,6.6,6.6,787.0,9.0,15743.461500505302,0.0
2009-10-02,7.2701416015625,0.35623281214214547,0,2,12.1,6.1,572.0,8.0,11972.962491274875,0.0
2009-10-05,11.6298828125,0.5655127449306737,0,2,12.7,6.6,671.0,28.0,12704.332696056728,0.0
2009-10-06,23.170166015625,1.1137361614717347,0,0,,,,,,
2009-10-07,11.27001953125,0.5369079119537088,0,0,,,,,,
2009-10-08,-0.760009765625,-0.035770384695377196,0,8,55.4,7.8,936.0,21.0,13360.719653082866,0.0
2009-10-09,19.280029296875,0.9094353441922169,0,1,6.0,6.0,554.0,35.0,13437.809236216932,0.0
2009-10-12,-6.489990234375,-0.30247482505547024,1,4,24.4,6.2,591.0,10.0,9181.691907806811,0.0
2009-10-13,1.18994140625,0.05563853899178264,0,2,12.5,6.5,650.0,24.0,6727.357998943915,0.0
2009-10-14,6.39990234375,0.2954942037415288,0,2,12.7,6.4,630.0,10.0,6742.710407582939,0.0
2009-10-15,8.9599609375,0.4139831085867542,0,2,12.0,6.0,558.0,10.0,5117.693243154459,0.0
2009-10-16,-7.929931640625,-0.36632428580805515,0,1,6.1,6.1,692.0,38.0,16214.883426765196,0.0
2009-10-19,13.91015625,0.643271017770678,0,0,,,,,,
2009-10-20,-16.9599609375,-0.777826459423935,0,1,6.0,6.0,567.0,18.0,11804.6263806306,0.0
2009-10-21,-10.050048828125,-0.4651120748924785,0,0,,,,,,
2009-10-22,18.570068359375,0.8650438162781269,0,2,12.2,6.2,796.0,18.0,3863.554092401378,0.0
2009-10-23,-32.169921875,-1.471203465380417,0,1,6.0,6.0,554.0,31.1,13408.932428827164,0.0
2009-10-26,-16.9599609375,-0.7856161717417477,0,2,12.9,6.9,972.0,130.0,12902.370373350288,0.0
2009-10-27,-28.059814453125,-1.3086685041215207,0,1,6.0,6.0,554.0,10.0,11188.698218145382,0.0
2009-10-28,-43.75,-2.0800052185845215,0,0,,,,,,
2009-10-29,20.510009765625,0.9874633796121941,0,1,6.2,6.2,591.0,210.0,10736.779290703565,0.0
2009-10-30,-46.4500732421875,-2.2208338245576353,0,1,6.8,6.8,711.0,34.0,11884.747905454262,0.0
2009-11-02,1.7799072265625,0.08693415070474138,0,1,6.2,6.2,591.0,9.0,12633.622117229881,0.0
2009-11-03,23.2301025390625,1.1420390901783053,0,0,,,,,,
2009-11-04,-12.0400390625,-0.5823308015869211,1,0,,,,,,
2009-11-05,26.489990234375,1.2742739540437877,0,1,6.0,6.0,554.0,10.0,15743.417809220278,0.0
2009-11-06,22.949951171875,1.0983518121233373,0,0,,,,,,
