date,change,change_pct,effect,num,sum,max_mag,max_sig,min_depth,min_dist,tsunami
2009-01-27,278.169921875,3.574116657869795,0,0,,,,,,
2009-01-28,54.0400390625,0.671117253717905,1,0,,,,,,
2009-01-29,50.080078125,0.6106462643195013,0,0,,,,,,
2009-01-30,-148.830078125,-1.8277326973610597,0,0,,,,,,
2009-02-02,-34.52978515625,-0.436615572080806,0,0,,,,,,
2009-02-03,-37.4404296875,-0.4761626203587061,1,1,6.0,6.0,595.0,21.0,15643.841924018387,0.0
2009-02-04,141.69970703125,1.7942939916461125,0,0,,,,,,
2009-02-05,-35.8798828125,-0.44931123892612157,0,0,,,,,,
2009-02-06,22.35009765625,0.27749377165220435,0,0,,,,,,
2009-02-09,-209.0400390625,-2.556104845711189,1,0,,,,,,
2009-02-10,-121.0,-1.4999491861706729,0,1,6.0,6.0,556.0,15.0,14749.185618359643,0.0
2009-02-12,-137.169921875,-1.7490519721662379,0,3,19.2,7.2,802.0,20.0,3751.2550581645432,0.0
2009-02-13,-9.9501953125,-0.12774102059546572,0,2,12.3,6.3,611.0,27.0,3758.883614460141,0.0
2009-02-16,17.48974609375,0.2261796129694834,0,1,6.1,6.1,597.0,21.0,14714.87314022643,0.0
2009-02-17,-44.6201171875,-0.5802257941992152,0,1,6.0,6.0,554.0,13.0,8542.06569798293,0.0
2009-02-18,-5.52001953125,-0.07321019686905147,0,0,,,,,,
2009-02-19,-46.5703125,-0.6124271941663767,0,1,7.0,7.0,754.0,25.0,8368.400751755718,0.0
2009-02-20,-127.68994140625,-1.6925869508302613,0,0,,,,,,
2009-02-23,61.8603515625,0.8457453647559768,0,1,6.0,6.0,554.0,32.0,3795.6214636952755,0.0
2009-02-24,1.8798828125,0.0258698988675099,0,0,,,,,,
2009-02-25,92.7802734375,1.2591576259735802,0,0,,,,,,
2009-02-26,-12.669921875,-0.16959711013008089,0,0,,,,,,
2009-02-27,105.0,1.4068617483554555,0,0,,,,,,
2009-03-02,-174.1298828125,-2.3359719225893,0,1,6.3,6.3,611.0,15.0,17031.56768086361,0.0
2009-03-03,51.93017578125,0.723484185224686,0,0,,,,,,
2009-03-04,144.25,2.018411279993758,0,0,,,,,,
2009-03-05,97.47021484375,1.3286525198165702,0,0,,,,,,
2009-03-06,-155.18994140625,-2.117682850692728,1,0,,,,,,
2009-03-09,-105.10009765625,-1.4615241188655133,0,1,6.5,6.5,650.0,9.0,6920.660892742181,0.0
2009-03-10,-4.7900390625,-0.06784978900513881,0,0,,,,,,
2009-03-11,210.72998046875,2.9409421740886486,0,0,,,,,,
2009-03-12,-122.2001953125,-1.6692989099324573,1,0,,,,,,
2009-03-13,268.15966796875,3.6728565434429408,0,1,6.3,6.3,623.0,9.0,13637.894207909007,0.0
2009-03-16,73.94970703125,0.9691712555154176,0,0,,,,,,
2009-03-17,181.7900390625,2.3404414216377774,0,1,6.3,6.3,611.0,35.0,3782.6042493919126,0.0
2009-03-18,-34.68994140625,-0.4332527607400124,0,0,,,,,,
2009-03-19,-71.97021484375,-0.8976158842233541,0,0,,,,,,
2009-03-23,272.39013671875,3.4292500450743937,0,1,7.6,7.6,916.0,31.0,8079.279600216297,0.0
2009-03-24,153.6201171875,1.8431436233583511,0,0,,,,,,
2009-03-25,-19.7001953125,-0.2317754449466967,0,0,,,,,,
2009-03-26,206.1103515625,2.4448989260988503,0,0,,,,,,
2009-03-27,-84.75,-0.9728274400471437,0,0,,,,,,
2009-03-30,-385.76953125,-4.4743245211622815,0,1,6.0,6.0,554.0,93.0,4276.8578993167075,0.0
2009-03-31,-89.89990234375,-1.0964165285885927,1,0,,,,,,
2009-04-01,178.55029296875,2.184539723631718,0,1,6.4,6.4,630.0,10.0,4363.196337244597,0.0
2009-04-02,266.0498046875,3.1471290180232008,0,0,,,,,,
2009-04-03,-64.259765625,-0.7290564943996203,0,0,,,,,,
2009-04-06,1.08984375,0.012305108472397967,0,1,6.3,6.3,613.0,48.0,3618.723621501632,0.0
2009-04-07,-5.810546875,-0.06574013224041929,0,1,6.9,6.9,732.0,31.0,1516.4270120012088,0.0
2009-04-08,-151.720703125,-1.7345990443750634,1,0,,,,,,
2009-04-09,250.8994140625,2.8954965579202994,0,0,,,,,,
2009-04-10,-77.1201171875,-0.8529825387601504,0,0,,,,,,
2009-04-13,-5.919921875,-0.06628992294753298,0,0,,,,,,
2009-04-14,-113.220703125,-1.2642023491408967,0,0,,,,,,
2009-04-15,-34.7197265625,-0.3955456088463014,1,0,,,,,,
2009-04-16,-93.169921875,-1.0529543112787492,0,1,6.3,6.3,612.0,22.0,5930.738848212451,0.0
2009-04-17,53.25,0.6014006653259562,0,2,12.8,6.7,691.0,20.0,16565.96257345749,0.0
2009-04-20,25.16015625,0.28271141357901414,0,2,12.7,6.6,670.0,25.0,1507.1548142108022,0.0
2009-04-21,-90.759765625,-1.0311161012454872,1,1,6.2,6.2,591.0,152.0,2079.7764847059975,0.0
2009-04-22,-50.23046875,-0.5722619824167066,0,0,,,,,,
2009-04-23,70.0693359375,0.7983344138977458,0,0,,,,,,
2009-04-24,-124.109375,-1.40520805345381,1,0,,,,,,
2009-04-27,-57.0,-0.648955875714632,0,1,6.1,6.1,572.0,131.7,8504.868711207697,0.0
2009-04-28,-184.5107421875,-2.1261210328992357,0,0,,,,,,
2009-04-30,212.8095703125,2.4700922817508197,0,0,,,,,,
2009-05-01,128.5302734375,1.4525098849911027,0,0,,,,,,
2009-05-07,283.3505859375,3.112938945408798,0,1,6.3,6.3,717.0,108.0,12296.421048797252,0.0
2009-05-08,81.4296875,0.870775328812091,0,0,,,,,,
2009-05-11,-8.7392578125,-0.0923741328893099,0,1,6.1,6.1,572.0,6.0,13810.38715966868,0.0
2009-05-12,-59.6396484375,-0.6372948835252318,0,1,6.1,6.1,574.0,89.0,4689.331355371723,0.0
2009-05-13,34.7001953125,0.37288822514628567,0,0,,,,,,
2009-05-14,-118.5693359375,-1.2870763919034451,2,0,,,,,,
2009-05-15,114.8095703125,1.2547206108124866,0,0,,,,,,
2009-05-18,-128.359375,-1.400225565856143,1,1,6.5,6.5,654.0,43.0,8607.193580392963,0.0
2009-05-19,117.73046875,1.2835072680371706,0,0,,,,,,
2009-05-20,-28.080078125,-0.29959370326011586,0,0,,,,,,
2009-05-21,-16.19921875,-0.1745539708292408,0,0,,,,,,
2009-05-22,69.669921875,0.7609093411642013,0,0,,,,,,
2009-05-25,101.0498046875,1.092908814701707,0,1,6.0,6.0,554.0,4.0,8660.931058182292,0.0
2009-05-26,-53.41015625,-0.57036419274205,0,0,,,,,,
2009-05-27,12.1494140625,0.12888409537526654,0,0,,,,,,
2009-05-28,98.0595703125,1.0483920645742608,0,0,,,,,,
2009-05-29,44.2900390625,0.4672827384604511,0,1,7.3,7.3,1560.0,19.0,12456.942270015235,0.0
2009-06-01,160.259765625,1.683844812849698,0,0,,,,,,
2009-06-02,-70.240234375,-0.7186032684729425,1,1,6.3,6.3,622.0,15.0,6619.014903302681,0.0
2009-06-03,17.849609375,0.1835658085130828,0,0,,,,,,
2009-06-04,-21.9697265625,-0.22670401365968015,1,0,,,,,,
2009-06-05,15.5,0.15893344762015388,0,2,12.4,6.4,640.0,16.0,752.361454077948,0.0
2009-06-08,36.349609375,0.36980947092566524,0,1,6.0,6.0,554.0,14.0,13384.506319401395,0.0
2009-06-09,-37.349609375,-0.38018081600803183,0,0,,,,,,
2009-06-10,157.8505859375,1.6052101925717952,0,0,,,,,,
2009-06-11,-11.650390625,-0.11658574397731533,0,0,,,,,,
2009-06-12,47.6103515625,0.47194053005292086,0,0,,,,,,
2009-06-15,-86.8798828125,-0.8579415940094818,0,2,12.1,6.1,575.0,15.0,3625.353442657081,0.0
2009-06-16,-161.5205078125,-1.6291505431355473,1,0,,,,,,
2009-06-17,135.119140625,1.3921583858118614,0,1,6.1,6.1,572.0,10.0,15931.442476077882,0.0
2009-06-18,-74.6298828125,-0.7632155301641961,0,0,,,,,,
2009-06-19,28.41015625,0.29115181507516286,0,0,,,,,,
2009-06-22,38.19921875,0.39026301947603625,0,0,,,,,,
2009-06-23,-146.1494140625,-1.5073539113525987,1,0,,,,,,
2009-06-24,-6.4599609375,-0.06731383603082211,1,1,6.7,6.7,693.0,64.0,4751.771390336686,0.0
2009-06-25,167.900390625,1.7438435516838187,0,0,,,,,,
2009-06-26,24.4697265625,0.24834999935575888,0,0,,,,,,
2009-06-29,-82.810546875,-0.8393289525531396,1,0,,,,,,
2009-06-30,61.880859375,0.6252764805319715,0,0,,,,,,
2009-07-01,50.58984375,0.5115593613862148,0,0,,,,,,
2009-07-02,-117.619140625,-1.1769246854974096,0,1,6.4,6.4,678.0,19.0,9703.7208379148,0.0
2009-07-03,64.3798828125,0.66019202800476,0,0,,,,,,
2009-07-06,-57.6201171875,-0.5916740254471073,0,2,12.1,6.1,1292.0,10.0,10086.037861089015,0.0
2009-07-07,-65.830078125,-0.6777090037577109,0,1,6.1,6.1,572.0,22.0,3396.880880260875,0.0
2009-07-08,-128.0595703125,-1.3411050808955345,0,1,6.1,6.1,572.0,19.0,7469.12206837736,0.0
2009-07-09,-51.2705078125,-0.548797862885936,1,1,6.0,6.0,554.0,12.0,14483.657693668722,0.0
2009-07-10,-51.4794921875,-0.5512454916871364,0,0,,,,,,
2009-07-13,-191.7998046875,-2.075277096507681,1,1,6.1,6.1,607.0,198.9,16242.591710972069,0.0
2009-07-14,88.669921875,0.9666256622409921,0,1,6.3,6.3,707.0,17.0,2125.918571387068,0.0
2009-07-15,-38.2001953125,-0.41042599757062054,2,0,,,,,,
2009-07-16,-49.8203125,-0.5303429431829475,1,2,13.899999999999999,7.8,1165.0,12.0,4465.960825846881,0.0
2009-07-17,-18.5400390625,-0.19694406301048165,0,0,,,,,,
2009-07-21,139.5,1.466488447584495,0,0,,,,,,
2009-07-22,80.3701171875,0.8334736820144828,0,0,,,,,,
2009-07-23,80.8408203125,0.832372232204714,1,0,,,,,,
2009-07-24,35.1494140625,0.35470777924922536,0,0,,,,,,
2009-07-27,67.7900390625,0.6764885510912723,0,0,,,,,,
2009-07-28,-29.6298828125,-0.2928754176643231,0,0,,,,,,
2009-07-29,77.330078125,0.7705337823978191,0,0,,,,,,
2009-07-30,9.5,0.09354343553075467,0,0,,,,,,
2009-07-31,81.6904296875,0.7950298729022368,0,0,,,,,,
2009-08-03,-2.7607421875,-0.026660364497259274,1,2,12.2,6.1,572.0,10.0,4062.848584361404,0.0
2009-08-04,-63.390625,-0.6072829420964996,1,2,13.100000000000001,6.9,1202.0,10.0,9487.733769663377,0.0
2009-08-05,-152.51953125,-1.4658222124154523,1,1,6.1,6.1,574.0,25.0,1898.3322223433063,0.0
2009-08-06,122.080078125,1.1891677576011705,0,1,6.1,6.1,581.0,10.0,9385.472160808136,0.0
2009-08-07,46.3798828125,0.44743566033855425,0,0,,,,,,
2009-08-10,-6.3603515625,-0.06039864216656134,0,1,7.1,7.1,1005.0,292.0,326.04623229628135,0.0
2009-08-11,70.7197265625,0.6725770203176455,0,2,13.7,7.5,1248.0,24.0,172.85099405547146,0.0
2009-08-12,-51.3603515625,-0.48978243967028223,0,0,,,,,,
2009-08-13,9.1005859375,0.08660552082082591,0,1,6.6,6.6,703.0,53.0,322.51749148594956,0.0
2009-08-14,46.0,0.4359639937278346,0,0,,,,,,
2009-08-17,-252.4091796875,-2.399094298207346,0,2,13.4,6.7,753.0,20.0,2070.7569211014375,0.0
2009-08-18,76.83984375,0.7527325586679187,0,1,6.1,6.1,572.0,15.0,2075.3377888100517,0.0
2009-08-19,-65.9697265625,-0.6423556088181477,0,1,6.3,6.3,611.0,269.8,8127.14392054187,0.0
2009-08-20,128.8798828125,1.2568092284669532,0,0,,,,,,
2009-08-21,-137.01953125,-1.3206422115495484,2,1,6.0,6.0,554.0,6.0,7622.115755239832,0.0
2009-08-24,191.4794921875,1.8429972215224855,0,0,,,,,,
2009-08-25,-18.2099609375,-0.17317140579482954,0,0,,,,,,
2009-08-26,85.26953125,0.8079019614356258,0,0,,,,,,
2009-08-27,-96.810546875,-0.9158316072302417,1,0,,,,,,
2009-08-28,-12.740234375,-0.12079624037211094,0,2,13.2,6.9,736.0,13.0,3907.6859800600496,0.0
2009-08-31,-115.6298828125,-1.0900088338539502,0,1,6.6,6.6,688.0,11.0,7544.729350755364,0.0
2009-09-02,-97.6201171875,-0.9406375403988688,1,0,,,,,,
2009-09-03,-25.3798828125,-0.2478499453545659,0,2,13.2,7.0,1175.0,46.0,5893.2488919149055,0.0
2009-09-04,-69.3798828125,-0.6764485825762384,2,1,6.2,6.2,600.0,163.0,1037.8555547001924,0.0
2009-09-07,32.380859375,0.31472684930973754,0,0,,,,,,
2009-09-08,39.720703125,0.3836448124758418,0,2,12.2,6.2,636.0,15.0,5930.304002964234,0.0
2009-09-09,-31.66015625,-0.30607858666843657,1,0,,,,,,
2009-09-10,128.3203125,1.2355897232786797,0,1,6.0,6.0,554.0,36.0,1836.3306104154876,0.0
2009-09-11,-75.0,-0.712973159345602,0,0,,,,,,
2009-09-14,-186.2607421875,-1.792982278024073,2,1,6.4,6.4,1106.0,14.0,14107.964628574526,0.0
2009-09-15,-38.1103515625,-0.3716005571580218,1,0,,,,,,
2009-09-16,-17.9501953125,-0.1744648099039746,1,0,,,,,,
2009-09-17,70.5498046875,0.6801128352975201,0,0,,,,,,
2009-09-18,-8.669921875,-0.0835316166416282,0,1,6.2,6.2,591.0,10.0,13359.717345914969,0.0
2009-09-24,138.689453125,1.3328436848532035,0,2,12.1,6.1,650.0,10.0,4637.564799688971,0.0
2009-09-25,-129.4697265625,-1.2454460762159227,2,1,6.4,6.4,631.0,13.0,10731.06762890016,0.0
2009-09-28,-126.720703125,-1.2501746228868222,1,0,,,,,,
2009-09-29,11.08984375,0.10991894590866991,0,0,,,,,,
2009-09-30,28.060546875,0.27768505717312475,0,3,20.1,8.1,1055.0,10.0,7514.981999261366,0.0
2009-10-01,-94.0,-0.933221114631869,0,2,14.2,7.6,1639.0,9.0,5774.104767561793,0.0
2009-10-02,-116.2001953125,-1.17992857103192,1,1,6.1,6.1,572.0,8.0,7576.673692470543,0.0
2009-10-05,-58.580078125,-0.6018663817702694,1,3,18.7,6.6,671.0,10.0,2214.3780549935987,0.0
2009-10-06,-52.6201171875,-0.5400025615621761,2,0,,,,,,
2009-10-07,49.359375,0.5062375265994047,0,0,,,,,,
2009-10-08,26.439453125,0.26962442892532146,0,5,36.5,7.8,936.0,21.0,3930.2591511161554,0.0
2009-10-09,122.759765625,1.2407960180344104,0,4,24.9,6.8,711.0,35.0,5873.680354694458,0.0
2009-10-13,9.7099609375,0.09645481271973469,0,5,30.9,6.5,650.0,10.0,1709.2265251523356,0.0
2009-10-14,-35.7998046875,-0.35459360201286205,1,2,12.4,6.4,630.0,14.0,3816.6989024117097,0.0
2009-10-15,43.740234375,0.42903991996619023,0,1,6.3,6.3,611.0,10.0,7362.782972299359,0.0
2009-10-16,-18.8408203125,-0.18334066011760486,0,2,12.0,6.0,558.0,10.0,4288.581329752818,0.0
2009-10-19,57.0498046875,0.560440385898879,0,1,6.1,6.1,692.0,38.0,5908.014396076119,0.0
2009-10-20,7.5400390625,0.07299661356598715,0,1,6.0,6.0,567.0,18.0,7577.694580471599,0.0
2009-10-21,41.0,0.3983525828350684,0,0,,,,,,
2009-10-22,16.080078125,0.1568621324180851,0,1,6.0,6.0,564.0,18.0,13563.410810553456,0.0
2009-10-23,-52.349609375,-0.5065107695191747,0,1,6.2,6.2,796.0,185.9,6056.908091269748,0.0
2009-10-26,90.7802734375,0.8837781236701829,0,3,18.9,6.9,972.0,31.1,4731.851929073034,0.0
2009-10-27,-71.0,-0.690429099444145,0,1,6.0,6.0,554.0,10.0,16768.433420458823,0.0
2009-10-28,-107.08984375,-1.0517420448700432,0,0,,,,,,
2009-10-29,-50.470703125,-0.507673350773779,0,0,,,,,,
2009-10-30,27.900390625,0.2788132023760311,0,1,6.2,6.2,591.0,210.0,6081.032149655542,0.0
2009-11-02,-100.8193359375,-1.0179895202465916,1,1,6.8,6.8,711.0,34.0,1180.9737599501689,0.0
2009-11-04,59.029296875,0.6032458470835749,0,1,6.2,6.2,591.0,9.0,8142.569301900014,0.0
2009-11-05,-86.0595703125,-0.8778453645381752,1,0,,,,,,
2009-11-06,-23.380859375,-0.23827067755972292,0,1,6.0,6.0,554.0,10.0,9956.448491318888,0.0
2009-11-09,31.3505859375,0.3206355221171393,1,1,6.6,6.6,677.0,18.0,5340.485626990566,0.0
2009-11-10,-33.94921875,-0.34275938062737077,0,2,13.3,7.3,820.0,23.0,5735.767198277998,0.0
2009-11-11,-18.5,-0.18705423545925842,0,0,,,,,,
2009-11-12,-116.9599609375,-1.1788595279423872,0,0,,,,,,
2009-11-13,-22.880859375,-0.2336405029523165,1,1,6.5,6.5,698.0,27.0,16566.48396375385,0.0
2009-11-16,7.0400390625,0.07195358320160807,1,1,6.2,6.2,596.0,220.4,17109.062462418395,0.0
2009-11-17,-104.650390625,-1.064106345097268,2,0,,,,,,
2009-11-18,-46.4306640625,-0.4775230229472185,1,1,6.6,6.6,726.0,17.0,6902.603316410589,0.0
2009-11-19,-142.390625,-1.469177431730577,0,0,,,,,,
2009-11-20,37.4697265625,0.39607711369216564,0,0,,,,,,
2009-11-24,-109.419921875,-1.1504565437388288,0,2,12.600000000000001,6.4,630.0,435.7,7378.757812458759,0.0
2009-11-25,59.7392578125,0.6367500754132427,0,1,6.8,6.8,715.0,18.0,7915.135621095214,0.0
2009-11-26,28.4404296875,0.30401965067439585,0,0,,,,,,
2009-11-27,-175.6806640625,-1.897773196602771,0,0,,,,,,
