date,change,change_pct,effect,num,sum,max_mag,max_sig,min_depth,min_dist,tsunami
2008-08-01,-57.19970703125,-1.0569247041409306,0,108,687.8000000000001,7.9,1870.0,6.0,1849.122658468844,0.0
2008-08-04,-34.5,-0.6442937744712817,0,0,,,,,,
2008-08-05,134.2998046875,2.5243374263590366,0,2,12.3,6.3,614.0,6.0,8200.987713182873,0.0
2008-08-06,31.60009765625,0.579339951530846,0,0,,,,,,
2008-08-07,-8.60009765625,-0.1567615884355464,0,0,,,,,,
2008-08-08,11.7001953125,0.21360466111364673,0,0,,,,,,
2008-08-11,52.599609375,0.9582381313022144,0,3,19.0,6.5,650.0,10.0,9187.944172942922,0.0
2008-08-12,-7.2998046875,-0.13172263424827257,0,1,6.0,6.0,554.0,13.0,6171.601857643276,0.0
2008-08-13,-85.89990234375,-1.5520806277667358,1,0,,,,,,
2008-08-14,48.89990234375,0.8974764428900665,0,0,,,,,,
2008-08-15,-42.60009765625,-0.7749135666497168,0,1,6.0,6.0,562.0,10.0,11099.01841312158,0.0
2008-08-18,-4.599609375,-0.08432223985649107,0,0,,,,,,
2008-08-19,-129.80029296875,-2.3815692693341073,1,0,,,,,,
2008-08-20,51.39990234375,0.9660909572061913,0,1,6.1,6.1,572.0,8.0,15920.822325782832,0.0
2008-08-21,-1.599609375,-0.02977790374101732,0,1,6.0,6.0,556.0,10.0,8382.761931238967,0.0
2008-08-22,135.39990234375,2.5213194558731136,0,1,6.0,6.0,554.0,6.0,9948.086955786417,0.0
2008-08-26,-34.89990234375,-0.6338982440553027,1,1,6.7,6.7,692.0,12.0,6968.776162749119,0.0
2008-08-27,57.5,1.051053758150888,0,2,12.7,6.4,665.0,16.0,6557.977642302905,0.0
2008-08-28,73.10009765625,1.3223367226516443,0,1,6.3,6.3,611.0,12.0,5961.934689088584,0.0
2008-08-29,35.39990234375,0.6320056614540446,0,0,,,,,,
2008-09-01,-33.80029296875,-0.599657459872033,0,3,18.4,6.4,635.0,11.0,8545.782090783066,0.0
2008-09-02,17.900390625,0.3194900986828746,0,0,,,,,,
2008-09-03,-121.0,-2.1527566992616056,2,1,6.3,6.3,611.0,569.6,10628.716444501822,0.0
2008-09-04,-137.60009765625,-2.5019563388842396,0,0,,,,,,
2008-09-05,-121.39990234375,-2.264036480721674,1,0,,,,,,
2008-09-08,205.599609375,3.923132438655751,0,1,6.2,6.2,591.0,36.0,16380.462285458148,0.0
2008-09-09,-30.69970703125,-0.5636800788092403,0,1,6.9,6.9,732.0,110.0,15632.802165591458,0.0
2008-09-10,-49.39990234375,-0.912177809530825,0,2,12.7,6.6,670.0,9.0,5393.324637521325,0.0
2008-09-11,-47.80029296875,-0.8907661143634682,0,2,13.399999999999999,6.8,711.0,25.0,9083.30915235498,0.0
2008-09-12,98.30029296875,1.8483057832005136,0,0,,,,,,
2008-09-15,-212.5,-3.9230526397582994,0,0,,,,,,
2008-09-16,-178.60009765625,-3.4318452587031096,1,0,,,,,,
2008-09-17,-113.2001953125,-2.2524712096629473,0,0,,,,,,
2008-09-18,-32.39990234375,-0.6595534359548317,1,1,6.0,6.0,554.0,11.0,11500.172388536243,0.0
2008-09-19,431.2998046875,8.838110751793034,0,0,,,,,,
2008-09-22,-75.0,-1.4120837225910046,0,0,,,,,,
2008-09-23,-100.19970703125,-1.9135593982138284,0,0,,,,,,
2008-09-24,-40.5,-0.7885360337599595,0,1,6.4,6.4,630.0,12.0,9513.866143458754,0.0
2008-09-25,101.39990234375,1.9899501609317705,0,1,6.0,6.0,554.0,4.0,6971.738181468493,0.0
2008-09-26,-108.5,-2.087742928612661,0,0,,,,,,
2008-09-29,-269.7001953125,-5.30019053380171,0,1,7.0,7.0,754.0,36.0,17579.888308251313,0.0
2008-09-30,83.7001953125,1.7369510812854358,0,0,,,,,,
2008-10-01,57.10009765625,1.1647138736613973,0,0,,,,,,
2008-10-02,-89.30029296875,-1.8005543029759696,0,0,,,,,,
2008-10-03,110.0,2.2585878572429707,0,0,,,,,,
2008-10-06,-391.099609375,-7.852933050474065,1,4,25.1,6.7,691.0,10.0,5672.073942047754,0.0
2008-10-07,16.0,0.3486446291086346,0,0,,,,,,
2008-10-08,-238.5,-5.178927948512689,1,0,,,,,,
2008-10-09,-52.900390625,-1.2114500253941574,0,0,,,,,,
2008-10-10,-381.69970703125,-8.848340774100922,1,0,,,,,,
2008-10-13,324.7998046875,8.260212014467758,0,2,12.3,6.2,785.0,23.0,6618.648719840658,0.0
2008-10-14,137.30029296875,3.225358738013916,0,0,,,,,,
2008-10-15,-314.60009765625,-7.159439344430614,0,0,,,,,,
2008-10-16,-218.2001953125,-5.348568244173174,0,0,,,,,,
2008-10-17,201.60009765625,5.220906996291293,0,1,6.7,6.7,731.0,24.0,8920.104945759826,0.0
2008-10-20,219.7001953125,5.407339289010583,0,1,6.9,6.9,738.0,29.0,16669.359790532453,0.0
2008-10-21,-53.0,-1.2375370112997763,0,0,,,,,,
2008-10-22,-188.80029296875,-4.463680266936768,0,1,6.4,6.4,632.0,233.4,16308.272180927652,0.0
2008-10-23,46.900146484375,1.1606361854490033,0,1,6.3,6.3,611.0,10.0,13720.893189567108,0.0
2008-10-24,-204.400146484375,-5.000248154088937,0,0,,,,,,
2008-10-27,-30.7998046875,-0.7931144219505022,0,0,,,,,,
2008-10-28,73.7998046875,1.9155843538600466,0,1,6.0,6.0,554.0,18.3,13820.773175938359,0.0
2008-10-29,316.10009765625,8.050634309245048,0,2,12.8,6.4,636.0,14.0,5886.6330053423435,0.0
