date,change,change_pct,effect,num,sum,max_mag,max_sig,min_depth,min_dist,tsunami
2008-08-01,-53.5693359375,-0.47073686645858875,0,0,,,,,,
2008-08-04,-42.169921875,-0.3723179347882318,0,0,,,,,,
2008-08-05,329.75,2.9217564180794753,0,2,12.3,6.3,614.0,6.0,11867.376210037273,0.0
2008-08-06,52.4306640625,0.4518467106099775,0,0,,,,,,
2008-08-07,-223.990234375,-1.9217688927244316,1,0,,,,,,
2008-08-08,302.23046875,2.643702707735729,0,0,,,,,,
2008-08-11,52.6796875,0.4491148331612992,0,3,19.0,6.5,650.0,10.0,14087.6317412579,0.0
2008-08-12,-139.23046875,-1.1817519241017067,0,1,6.0,6.0,554.0,13.0,6999.629576084493,0.0
2008-08-13,-99.849609375,-0.8583447426993139,0,0,,,,,,
2008-08-14,83.859375,0.7271840417856453,0,0,,,,,,
2008-08-15,48.6904296875,0.41933984357620463,0,1,6.0,6.0,562.0,10.0,13778.117719176098,0.0
2008-08-18,-180.2607421875,-1.546021845838873,0,0,,,,,,
2008-08-19,-129.5400390625,-1.1285853380302349,0,1,6.1,6.1,572.0,8.0,11887.650026091831,0.0
2008-08-20,71.4892578125,0.6300866662885257,0,0,,,,,,
2008-08-21,14.9794921875,0.13122373857021474,0,1,6.0,6.0,556.0,10.0,12671.953600034096,0.0
2008-08-22,201.26953125,1.7613829479841652,0,1,6.0,6.0,554.0,6.0,15380.436966903388,0.0
2008-08-25,-239.9404296875,-2.0637923586285982,1,1,6.7,6.7,692.0,12.0,11742.301412898205,0.0
2008-08-26,29.310546875,0.2574813852728437,0,0,,,,,,
2008-08-27,90.0498046875,0.7890481543481592,0,2,12.7,6.4,665.0,16.0,5355.797014800556,0.0
2008-08-28,215.3095703125,1.8722782789581438,0,1,6.3,6.3,611.0,12.0,7279.903195409703,0.0
2008-08-29,-169.2705078125,-1.445122319279047,1,0,,,,,,
2008-09-02,-28.7099609375,-0.24866517659845763,0,3,18.4,6.4,635.0,11.0,12577.258865214959,0.0
2008-09-03,26.8701171875,0.23353115228336008,0,1,6.3,6.3,611.0,569.6,7550.739086862271,0.0
2008-09-04,-344.25,-2.9850473272669076,1,0,,,,,,
2008-09-05,35.330078125,0.3158523793039776,0,0,,,,,,
2008-09-08,285.8701171875,2.5467565700361754,0,2,13.100000000000001,6.9,732.0,36.0,13425.088040782493,0.0
2008-09-09,-284.0,-2.4664059725127903,0,0,,,,,,
2008-09-10,35.009765625,0.31164363198616357,0,2,12.7,6.6,670.0,9.0,5020.014276476237,0.0
2008-09-11,169.26953125,1.5026892130734621,0,2,13.399999999999999,6.8,711.0,25.0,10100.345650044377,0.0
2008-09-12,-7.330078125,-0.06413398106432674,0,0,,,,,,
2008-09-15,-498.8603515625,-4.369693225094892,0,0,,,,,,
2008-09-16,153.3994140625,1.406608816501311,0,0,,,,,,
2008-09-17,-446.919921875,-4.042117171106219,0,0,,,,,,
2008-09-18,410.6806640625,3.871055575735026,0,1,6.0,6.0,554.0,11.0,5984.994025002638,0.0
2008-09-19,360.9306640625,3.273002443285923,0,0,,,,,,
2008-09-22,-378.7294921875,-3.3238154709430656,0,0,,,,,,
2008-09-23,-161.5205078125,-1.4662767517249675,0,0,,,,,,
2008-09-24,-24.849609375,-0.22902824555687365,0,1,6.4,6.4,630.0,12.0,3960.425313309953,0.0
2008-09-25,194.8896484375,1.800005447810963,0,1,6.0,6.0,554.0,4.0,11748.22282957809,0.0
2008-09-26,124.08984375,1.126140238261241,0,0,,,,,,
2008-09-29,-774.169921875,-6.949697689246339,0,1,7.0,7.0,754.0,36.0,13191.119960485594,0.0
2008-09-30,479.080078125,4.619161926305151,0,0,,,,,,
2008-10-01,-16.330078125,-0.1505437020570705,0,0,,,,,,
2008-10-02,-342.6904296875,-3.1655735275186996,0,0,,,,,,
2008-10-03,-158.580078125,-1.5125971361571224,0,0,,,,,,
2008-10-06,-367.01953125,-3.5555227591374288,0,4,25.1,6.7,691.0,10.0,10536.08623319994,0.0
2008-10-07,-508.3095703125,-5.105857656446953,0,0,,,,,,
2008-10-08,-179.130859375,-1.8981295409512937,0,0,,,,,,
2008-10-09,-682.5,-7.3690651310511175,1,0,,,,,,
2008-10-10,-117.4794921875,-1.3710353328885505,0,0,,,,,,
2008-10-13,925.1904296875,10.932929802926957,0,2,12.3,6.2,785.0,23.0,2543.8328872133584,0.0
2008-10-14,-77.9794921875,-0.8305436534414083,0,0,,,,,,
2008-10-15,-724.0,-7.783347590317681,0,0,,,,,,
2008-10-16,402.2197265625,4.689493400178461,0,1,6.7,6.7,731.0,24.0,3420.2952687528573,0.0
2008-10-17,-123.1298828125,-1.3718672605676268,0,0,,,,,,
2008-10-20,413.1298828125,4.6669214998088755,0,1,6.9,6.9,738.0,29.0,12374.066891789034,0.0
2008-10-21,-229.1396484375,-2.47376228860676,0,0,,,,,,
2008-10-22,-508.6298828125,-5.634015352682912,0,1,6.4,6.4,632.0,233.4,12271.898292472812,0.0
2008-10-23,171.48046875,2.0127360032571304,0,1,6.3,6.3,611.0,10.0,14228.950027034425,0.0
2008-10-24,-304.259765625,-3.5040010202880087,0,0,,,,,,
2008-10-27,-200.14990234375,-2.389587104588092,0,0,,,,,,
2008-10-28,886.39990234375,10.83788024359853,0,1,6.0,6.0,554.0,18.3,14283.922517508392,0.0
2008-10-29,-71.3701171875,-0.7875470940942212,0,2,12.8,6.4,636.0,14.0,11158.635054847298,0.0
2008-10-30,176.0302734375,1.954879699877624,0,1,6.1,6.1,572.0,10.0,6536.8848316253425,0.0
