ticker,date,open,change
IXIC,2008-08-01,2326.830078125,-15.8701171875
IXIC,2008-08-04,2309.75,-24.18994140625
IXIC,2008-08-05,2308.139892578125,41.690185546875
IXIC,2008-08-06,2349.169921875,29.2001953125
IXIC,2008-08-07,2362.7900390625,-7.06005859375
IXIC,2008-08-08,2356.840087890625,57.260009765625
IXIC,2008-08-11,2407.550048828125,32.39990234375
IXIC,2008-08-12,2434.260009765625,-3.64990234375
IXIC,2008-08-13,2424.320068359375,4.300048828125
IXIC,2008-08-14,2414.409912109375,39.260009765625
IXIC,2008-08-15,2463.10009765625,-10.580078125
IXIC,2008-08-18,2456.9599609375,-39.97998046875
IXIC,2008-08-19,2404.949951171875,-20.58984375
IXIC,2008-08-20,2396.580078125,-7.5
IXIC,2008-08-21,2371.5400390625,8.83984375
IXIC,2008-08-22,2390.340087890625,24.369873046875
IXIC,2008-08-25,2399.72998046875,-34.139892578125
IXIC,2008-08-26,2364.31005859375,-2.340087890625
IXIC,2008-08-27,2362.860107421875,19.599853515625
IXIC,2008-08-28,2390.110107421875,21.52978515625
IXIC,2008-08-29,2388.669921875,-21.14990234375
IXIC,2008-09-02,2402.110107421875,-52.8701171875
IXIC,2008-09-03,2346.81005859375,-13.080078125
IXIC,2008-09-04,2315.179931640625,-56.139892578125
IXIC,2008-09-05,2241.6201171875,14.259765625
IXIC,2008-09-08,2296.179931640625,-26.419921875
IXIC,2008-09-09,2269.929931640625,-60.119873046875
IXIC,2008-09-10,2232.2099609375,-3.510009765625
IXIC,2008-09-11,2199.030029296875,59.18994140625
IXIC,2008-09-12,2239.25,22.02001953125
IXIC,2008-09-15,2202.280029296875,-22.3701171875
IXIC,2008-09-16,2149.64990234375,58.25
IXIC,2008-09-17,2177.580078125,-78.72998046875
IXIC,2008-09-18,2137.419921875,61.68017578125
IXIC,2008-09-19,2303.89990234375,-30.0
IXIC,2008-09-22,2265.77001953125,-86.7900390625
IXIC,2008-09-23,2190.7099609375,-37.3798828125
IXIC,2008-09-24,2167.550048828125,-11.8701171875
IXIC,2008-09-25,2172.260009765625,14.31005859375
IXIC,2008-09-26,2144.06005859375,39.280029296875
IXIC,2008-09-29,2147.159912109375,-163.429931640625
IXIC,2008-09-30,2033.68994140625,58.18994140625
IXIC,2008-10-01,2075.10009765625,-5.7001953125
IXIC,2008-10-02,2052.510009765625,-75.7900390625
IXIC,2008-10-03,2005.9200439453125,-58.53002929687523
IXIC,2008-10-06,1898.6300048828125,-35.6700439453125
IXIC,2008-10-07,1867.969970703125,-113.0899658203125
IXIC,2008-10-08,1710.9599609375,29.3699951171875
IXIC,2008-10-09,1766.25,-121.1300048828125
IXIC,2008-10-10,1590.77001953125,58.739990234375
IXIC,2008-10-13,1734.5999755859375,109.6500244140625
IXIC,2008-10-14,1894.8699951171875,-115.8599853515625
IXIC,2008-10-15,1754.6199951171875,-126.2900390625
IXIC,2008-10-16,1644.550048828125,73.159912109375
IXIC,2008-10-17,1678.780029296875,32.510009765625
IXIC,2008-10-20,1735.1300048828125,34.9000244140625
IXIC,2008-10-21,1741.8399658203125,-45.159912109375
IXIC,2008-10-22,1671.22998046875,-55.47998046875
IXIC,2008-10-23,1621.1099853515625,-17.199951171875
IXIC,2008-10-24,1493.7900390625,58.239990234375
IXIC,2008-10-27,1528.1199951171875,-22.219970703125
IXIC,2008-10-28,1552.239990234375,97.22998046875
IXIC,2008-10-29,1643.97998046875,13.22998046875
IXIC,2008-10-30,1698.4300537109375,0.0899658203125
IXIC,2008-10-31,1684.7099609375,36.239990234375
IXIC,2008-11-03,1718.8900146484375,7.43994140625
