Price,Open,Close,Volume,Ticker
Ticker,8802.T,8802.T,8802.T,
Date,,,,
2000-01-04,774.2126765509544,785.8258666992188,610000,8802.T
2000-01-05,770.3416340720205,740.1473388671875,1572000,8802.T
2000-01-06,740.9213441597893,741.695556640625,1909000,8802.T
2000-01-07,749.4378717877538,762.5994873046875,2164000,8802.T
2000-01-10,762.5994873046875,762.5994873046875,0,8802.T
2000-01-11,768.0189826871142,752.5347290039062,2507000,8802.T
2000-01-12,752.5347234436355,739.3731079101562,1124000,8802.T
2000-01-13,762.5994567871094,797.4390258789062,1953000,8802.T
2000-01-14,795.1163879394531,797.4390258789062,2351000,8802.T
2000-01-17,828.4076573298528,805.1812744140625,2920000,8802.T
2000-01-18,812.9232788085938,812.9232788085938,1345000,8802.T
2000-01-19,812.9234488470665,846.214599609375,2105000,8802.T
2000-01-20,830.7304122359665,836.14990234375,1749000,8802.T
2000-01-21,820.665552458117,782.7291259765625,1632000,8802.T
2000-01-24,796.6648132324219,797.4390258789062,1413000,8802.T
2000-01-25,791.2455557364005,794.3424072265625,1323000,8802.T
2000-01-26,809.826452590127,811.3748779296875,1604000,8802.T
2000-01-27,805.1812203322785,795.116455078125,1012000,8802.T
2000-01-28,787.3744535759754,800.5360717773438,2043000,8802.T
2000-01-31,803.6328402902311,822.9881591796875,1561000,8802.T
2000-02-01,838.4724715251172,846.214599609375,2828000,8802.T
2000-02-02,851.634031023298,867.1182861328125,2387000,8802.T
2000-02-03,820.6654052734375,828.4075317382812,1687000,8802.T
2000-02-04,840.0208871468446,835.3756103515625,1149000,8802.T
2000-02-07,805.1813319943985,820.6655883789062,1178000,8802.T
2000-02-08,820.6655883789062,820.6655883789062,1426000,8802.T
2000-02-09,820.6656448929399,794.3424072265625,1287000,8802.T
2000-02-10,778.8580715164,764.9222412109375,2440000,8802.T
2000-02-11,764.9222412109375,764.9222412109375,0,8802.T
2000-02-14,764.9221188959951,772.6642456054688,1563000,8802.T
2000-02-15,771.890152684692,751.7606201171875,1211000,8802.T
2000-02-16,767.2448678985844,761.8253784179688,1700000,8802.T
2000-02-17,820.6655667061541,806.729736328125,2810000,8802.T
2000-02-18,853.1825855396412,836.14990234375,3472000,8802.T
2000-02-21,851.6339111328125,828.4075317382812,1288000,8802.T
