Price,Open,Close,Volume,Ticker
Ticker,6971.T,6971.T,6971.T,
Date,,,,
2000-01-04,2186.124655723572,2144.244873046875,7175200,6971.T
2000-01-05,1884.59033203125,1884.59033203125,1187200,6971.T
2000-01-06,1817.5818746427212,1717.0704345703125,9624800,6971.T
2000-01-07,1549.5517578125,1549.5517578125,18798400,6971.T
2000-01-10,1549.5517578125,1549.5517578125,0,6971.T
2000-01-11,1717.0704345703125,1717.0704345703125,13056800,6971.T
2000-01-12,1650.0632231841216,1549.5517578125,15243200,6971.T
2000-01-13,1549.5519517872433,1528.612060546875,10279200,6971.T
2000-01-14,1528.611660228056,1423.9122314453125,12016000,6971.T
2000-01-17,1474.168075205089,1505.9967041015625,7023200,6971.T
2000-01-18,1472.4927330280173,1457.416015625,7192800,6971.T
2000-01-19,1449.0399643089008,1501.8084716796875,10885600,6971.T
2000-01-20,1552.0646474095395,1591.431640625,19732000,6971.T
2000-01-21,1674.3538064862437,1610.696533203125,11092000,6971.T
2000-01-24,1612.3715821596775,1592.269287109375,6167200,6971.T
2000-01-25,1558.7656382743128,1532.8001708984375,7602400,6971.T
2000-01-26,1583.0552103838584,1595.619140625,5308000,6971.T
2000-01-27,1595.619486672252,1597.294677734375,3609600,6971.T
2000-01-28,1597.2946659148683,1583.0555419921875,9861600,6971.T
2000-01-31,1516.0475365118978,1516.8851318359375,7677600,6971.T
2000-02-01,1532.799245672638,1491.757080078125,7265600,6971.T
2000-02-02,1558.7653088048985,1549.5517578125,10968000,6971.T
2000-02-03,1566.3035888671875,1566.3035888671875,7223200,6971.T
2000-02-04,1591.431640625,1591.431640625,7958400,6971.T
2000-02-07,1616.5592904093403,1583.89306640625,6040800,6971.T
2000-02-08,1550.3890380859375,1550.3890380859375,5500000,6971.T
2000-02-09,1533.6375442023027,1591.431640625,8618400,6971.T
2000-02-10,1565.4660538440098,1561.278076171875,6118400,6971.T
2000-02-11,1561.278076171875,1561.278076171875,0,6971.T
2000-02-14,1549.5515693413033,1524.4237060546875,6831200,6971.T
2000-02-15,1507.67137412697,1461.6036376953125,6201600,6971.T
2000-02-16,1461.6040234317147,1413.861083984375,7128800,6971.T
2000-02-17,1464.117195526541,1528.612060546875,13633600,6971.T
2000-02-18,1536.9881495074496,1532.8001708984375,7800800,6971.T
2000-02-21,1507.6719759296438,1499.2960205078125,4447200,6971.T
2000-02-22,1490.9200650859812,1499.2960205078125,4284000,6971.T
