Price,Open,Close,Volume,Ticker
Ticker,8308.T,8308.T,8308.T,
Date,,,,
2000-01-04,3928.4708424199575,3834.375732421875,1,8308.T
2000-01-05,3657.947692583644,3746.161865234375,3,8308.T
2000-01-06,3646.1870406201324,3775.56787109375,3,8308.T
2000-01-07,3834.376648684582,3904.947998046875,3,8308.T
2000-01-10,3904.947998046875,3904.947998046875,0,8308.T
2000-01-11,3904.9478249851663,3716.757568359375,2,8308.T
2000-01-12,3763.8048115079364,3704.995361328125,1,8308.T
2000-01-13,3675.5911817828423,3634.424560546875,1,8308.T
2000-01-14,3752.0431573016826,3822.614501953125,2,8308.T
2000-01-17,3763.8048115079364,3704.995361328125,2,8308.T
2000-01-18,3752.0429214719743,3704.995361328125,2,8308.T
2000-01-19,3687.35245513916,3575.614501953125,2,8308.T
2000-01-20,3563.8533582450927,3557.972412109375,2,8308.T
2000-01-21,3499.161908786047,3428.590576171875,2,8308.T
2000-01-24,3258.0442106263827,3322.734619140625,3,8308.T
2000-01-25,3263.925135643474,3258.044189453125,2,8308.T
2000-01-26,3258.0439156668526,3293.32958984375,1,8308.T
2000-01-27,3263.9248446760507,3410.948486328125,4,8308.T
2000-01-28,3463.87637960143,3469.75732421875,4,8308.T
2000-01-31,3493.281708984375,3528.5673828125,4,8308.T
2000-02-01,3516.8049137979056,3299.2099609375,4,8308.T
2000-02-02,3293.3293592908435,3275.6865234375,2,8308.T
2000-02-03,3334.495466019645,3428.590576171875,2,8308.T
2000-02-04,3405.0681875723376,3334.496826171875,2,8308.T
2000-02-07,3375.663453655478,3334.496826171875,2,8308.T
2000-02-08,3293.3310334578805,3246.283447265625,2,8308.T
2000-02-09,3181.5915819399825,3146.305908203125,4,8308.T
2000-02-10,3087.4974358011277,2981.640380859375,3,8308.T
2000-02-11,2981.640380859375,2981.640380859375,0,8308.T
2000-02-14,2881.663600191157,2764.044677734375,4,8308.T
2000-02-15,2711.116189236111,2646.42578125,7,8308.T
2000-02-16,2675.8305381373357,2793.449462890625,4,8308.T
2000-02-17,2822.8542622840173,2722.878173828125,3,8308.T
2000-02-18,2822.854248046875,2822.854248046875,2,8308.T
2000-02-21,2764.044704861111,2646.42578125,2,8308.T
2000-02-22,2617.020823502167,2628.78271484375,4,8308.T
2000-02-23,2687.59192894245,2728.758544921875,2,8308.T
2000-02-24,2705.235210217928,2681.71142578125,3,8308.T
2000-02-25,2646.425604261061,2758.16357421875,4,8308.T
2000-02-28,2699.354368496785,2658.187744140625,3,8308.T
2000-02-29,2669.9497248823927,2734.64013671875,3,8308.T
2000-03-01,2728.7591064453127,2822.854248046875,2,8308.T
2000-03-02,2793.449462890625,2793.449462890625,1,8308.T
2000-03-03,2852.2595830324317,2799.3310546875,2,8308.T
2000-03-06,2822.8543009020623,2852.259033203125,1,8308.T
2000-03-07,2852.2589298552534,2875.78271484375,1,8308.T
2000-03-08,2846.3780000160755,2858.139892578125,3,8308.T
2000-03-09,2981.640316157796,3328.6162109375,7,8308.T
2000-03-10,3687.3529150390627,3528.5673828125,11,8308.T
2000-03-13,3587.377032685204,3681.47216796875,4,8308.T
2000-03-14,3799.090481615823,3704.995361328125,6,8308.T
2000-03-15,3646.1864113729507,3587.376953125,4,8308.T
2000-03-16,3469.75732421875,3469.75732421875,3,8308.T
2000-03-17,3457.9963599249777,3258.044189453125,6,8308.T
2000-03-20,3258.0441894531255,3258.044189453125,0,8308.T
2000-03-21,3258.044205847323,3240.4013671875,3,8308.T
2000-03-22,3269.8059710334333,3199.234619140625,2,8308.T
2000-03-23,3116.9009452745754,3028.686767578125,3,8308.T
2000-03-24,2999.2826684257884,3216.877685546875,4,8308.T
2000-03-27,3216.8770705930206,3275.6865234375,5,8308.T
2000-03-28,3410.9492994440348,3487.401611328125,3,8308.T
2000-03-29,3469.758036629098,3587.376953125,2,8308.T
2000-03-30,3475.639017914182,3452.115234375,2,8308.T
2000-03-31,3510.925264096467,3381.54443359375,2,8308.T
2000-04-03,3263.9250996391183,3475.63916015625,2,8308.T
2000-04-04,3534.4479851122724,3552.0908203125,1,8308.T
2000-04-05,3587.3767807904414,3599.138671875,3,8308.T
2000-04-06,3540.3301349401877,3487.401611328125,1,8308.T
2000-04-07,3510.923691517766,3605.018798828125,3,8308.T
2000-04-10,3557.9725325466397,3516.805908203125,1,8308.T
2000-04-11,3505.0436169854524,3410.948486328125,1,8308.T
2000-04-12,3469.758036629098,3587.376953125,2,8308.T
2000-04-13,3563.852749967174,3499.162353515625,3,8308.T
2000-04-14,3440.3526011321505,3469.75732421875,2,8308.T
2000-04-17,3410.948812569137,3322.734619140625,3,8308.T
2000-04-18,3416.8297587977045,3322.734619140625,2,8308.T
2000-04-19,3263.9247609264444,3116.901123046875,3,8308.T
2000-04-20,3169.8298891852887,3199.234619140625,3,8308.T
2000-04-21,3199.234859496124,3034.568359375,5,8308.T
2000-04-24,3210.9967223011363,3234.5205078125,2,8308.T
2000-04-25,3216.87673553086,3299.2099609375,1,8308.T
2000-04-26,3246.2823466169725,3205.11572265625,1,8308.T
2000-04-27,3175.7110077692573,3187.472900390625,2,8308.T
2000-04-28,3069.8544236403245,3058.092529296875,3,8308.T
2000-05-01,2999.2822957895205,3111.020263671875,2,8308.T
2000-05-02,3252.1638378906246,3087.497314453125,3,8308.T
2000-05-03,3087.4973144531245,3087.497314453125,0,8308.T
2000-05-04,3087.4973144531245,3087.497314453125,0,8308.T
2000-05-05,3087.4973144531245,3087.497314453125,0,8308.T
2000-05-08,3058.0923184481535,3105.139892578125,2,8308.T
2000-05-09,3105.139892578125,3105.139892578125,0,8308.T
2000-05-10,3087.4972170498704,3405.068359375,2,8308.T
2000-05-11,3234.5203030493954,3281.56787109375,0,8308.T
2000-05-12,3240.401943359375,3087.497314453125,3,8308.T
2000-05-15,3146.3063286427387,3216.877685546875,2,8308.T
2000-05-16,3210.9967223011363,3234.5205078125,1,8308.T
2000-05-17,3175.71070836243,3158.06787109375,1,8308.T
2000-05-18,3111.0200000948116,3028.686767578125,3,8308.T
2000-05-19,3052.2116308593745,3087.497314453125,2,8308.T
2000-05-22,3028.68756941716,3040.449462890625,1,8308.T
2000-05-23,3016.925316264611,3081.61572265625,1,8308.T
2000-05-24,3058.092578125,3087.497314453125,3,8308.T
2000-05-25,3093.377685546875,3093.377685546875,2,8308.T
2000-05-26,3040.4493058078974,3034.568359375,2,8308.T
2000-05-29,2999.282820026865,2975.759033203125,1,8308.T
2000-05-30,2975.759033203125,2975.759033203125,0,8308.T
2000-05-31,2922.830426242008,2816.973388671875,4,8308.T
2000-06-01,2875.78271484375,2875.78271484375,3,8308.T
2000-06-02,2881.663132020268,2928.710693359375,1,8308.T
2000-06-05,2958.115622508769,2881.663330078125,1,8308.T
2000-06-06,2852.2589252672697,2793.449462890625,2,8308.T
2000-06-07,2793.450107093619,2799.3310546875,2,8308.T
2000-06-08,2811.09235534668,2822.854248046875,2,8308.T
2000-06-09,2793.448839031282,2869.901123046875,4,8308.T
2000-06-12,2869.902033401748,2775.806884765625,1,8308.T
2000-06-13,2764.0453691242124,2799.3310546875,1,8308.T
2000-06-14,2740.5210473793077,2687.592529296875,3,8308.T
2000-06-15,2569.9732754638103,2511.163818359375,8,8308.T
2000-06-16,2569.973338078878,2440.592529296875,8,8308.T
2000-06-19,2528.807258605957,2634.664306640625,6,8308.T
2000-06-20,2646.426046252526,2546.449951171875,4,8308.T
2000-06-21,2522.925917013164,2464.116455078125,5,8308.T
2000-06-22,2522.925917013164,2464.116455078125,3,8308.T
2000-06-23,2464.1162256094126,2446.473388671875,3,8308.T
2000-06-26,2458.235414100985,2387.6640625,2,8308.T
2000-06-27,2387.6639612709605,2411.187744140625,2,8308.T
2000-06-28,2417.069444511095,2393.545654296875,4,8308.T
2000-06-29,2422.9496060884917,2446.473388671875,4,8308.T
2000-06-30,2522.9255409411785,2622.901611328125,7,8308.T
2000-07-03,2640.544921875,2640.544921875,3,8308.T
2000-07-04,2646.425868248886,2640.544921875,1,8308.T
2000-07-05,2640.54497347745,2587.616455078125,1,8308.T
2000-07-06,2581.735421870571,2593.497314453125,0,8308.T
2000-07-07,2622.9020292264922,2611.14013671875,4,8308.T
2000-07-10,2587.6163848458905,2575.8544921875,2,8308.T
2000-07-11,2552.330510635198,2522.92578125,2,8308.T
2000-07-12,2528.8070422568194,2452.354736328125,2,8308.T
2000-07-13,2411.187744140625,2411.187744140625,4,8308.T
2000-07-14,2405.3071634489283,2452.354736328125,2,8308.T
2000-07-17,2393.5450632508364,2417.06884765625,2,8308.T
2000-07-18,2446.473211502494,2358.259033203125,4,8308.T
2000-07-19,2446.473211502494,2358.259033203125,4,8308.T
2000-07-20,2358.259033203125,2358.259033203125,0,8308.T
2000-07-21,2328.854962112312,2346.497802734375,2,8308.T
2000-07-24,2346.4975752397017,2328.854736328125,1,8308.T
2000-07-25,2293.56884765625,2293.56884765625,4,8308.T
2000-07-26,2322.9735764723555,2293.56884765625,2,8308.T
2000-07-27,2234.7596253740026,2211.23583984375,2,8308.T
2000-07-28,2205.3545500102796,2234.75927734375,1,8308.T
2000-07-31,2205.355167388916,2258.28369140625,2,8308.T
2000-08-01,2434.711968315972,2381.783447265625,4,8308.T
2000-08-02,2440.592592300907,2370.021240234375,6,8308.T
2000-08-03,2387.664412313433,2364.140625,2,8308.T
2000-08-04,2334.7358729986495,2381.783447265625,2,8308.T
2000-08-07,2352.3785215435605,2328.854736328125,1,8308.T
2000-08-08,2352.3784103788857,2270.045166015625,3,8308.T
2000-08-09,2293.5690585049715,2328.854736328125,2,8308.T
