Price,Open,Close,Volume,Ticker
Ticker,8058.T,8058.T,8058.T,
Date,,,,
2000-01-04,140.7252975230156,141.2471466064453,1698000,8058.T
2000-01-05,138.63784316550814,138.81179809570312,4812000,8058.T
2000-01-06,138.2900440142089,136.37660217285156,6246000,8058.T
2000-01-07,135.68072997118583,137.24627685546875,5466000,8058.T
2000-01-10,137.24627685546875,137.24627685546875,0,8058.T
2000-01-11,136.55047282437866,135.50677490234375,6966000,8058.T
2000-01-12,134.1152053951293,134.63705444335938,4968000,8058.T
2000-01-13,135.68073876576074,135.1588897705078,6300000,8058.T
2000-01-14,137.42021314453126,140.89920043945312,9366000,8058.T
2000-01-17,149.5967029642423,152.20594787597656,22470000,8058.T
2000-01-18,153.07574314924395,152.55389404296875,16440000,8058.T
2000-01-19,152.2059707680368,149.5967254638672,9549000,8058.T
2000-01-20,149.5966957879104,148.37905883789062,7905000,8058.T
2000-01-21,149.5967029642423,152.20594787597656,12387000,8058.T
2000-01-24,151.51014210055158,149.94459533691406,4968000,8058.T
2000-01-25,149.9446121564527,148.72695922851562,3909000,8058.T
2000-01-26,146.98743867180582,145.94374084472656,4527000,8058.T
2000-01-27,146.98746782752033,145.4219207763672,5262000,8058.T
2000-01-28,145.5959014892578,145.5959014892578,4164000,8058.T
2000-01-31,142.63875110170557,148.90093994140625,6048000,8058.T
2000-02-01,145.59588797266363,149.5967254638672,7503000,8058.T
2000-02-02,149.94462011354688,151.33621215820312,8838000,8058.T
2000-02-03,151.33619863313743,153.59754943847656,7656000,8058.T
2000-02-04,153.07571415819933,151.33621215820312,8784000,8058.T
2000-02-07,153.075751878425,155.68499755859375,8961000,8058.T
2000-02-08,155.68492908263815,154.81517028808594,9141000,8058.T
2000-02-09,156.55471779776045,158.29421997070312,10620000,8058.T
2000-02-10,156.55470275878906,156.55470275878906,10317000,8058.T
2000-02-11,156.55470275878906,156.55470275878906,0,8058.T
2000-02-14,156.55470275878906,156.55470275878906,5694000,8058.T
2000-02-15,156.38074725495395,151.33621215820312,8010000,8058.T
2000-02-16,153.07577099225549,151.51022338867188,6885000,8058.T
2000-02-17,152.55389528979816,160.03372192382812,11637000,8058.T
2000-02-18,159.8597565744819,158.12025451660156,8769000,8058.T
2000-02-21,156.9025967897304,156.55470275878906,4695000,8058.T
2000-02-22,155.8588971963548,156.03285217285156,5364000,8058.T
2000-02-23,156.55471779776045,158.29421997070312,8172000,8058.T
2000-02-24,154.98916952790475,154.29336547851562,5106000,8058.T
2000-02-25,152.72781938751424,158.29421997070312,8358000,8058.T
2000-02-28,154.29336063039662,147.5093231201172,4932000,8058.T
2000-02-29,143.5085176777486,141.07322692871094,16617000,8058.T
2000-03-01,141.9429544839229,146.2917022705078,8205000,8058.T
2000-03-02,144.3782270975591,141.76898193359375,8055000,8058.T
2000-03-03,141.94294135004498,145.07403564453125,12525000,8058.T
2000-03-06,147.85722408377853,151.33621215820312,8367000,8058.T
2000-03-07,151.33620648770722,154.46730041503906,8634000,8058.T
2000-03-08,149.24876831234002,144.378173828125,7590000,8058.T
2000-03-09,144.37820597519345,144.90005493164062,4458000,8058.T
2000-03-10,148.3791077412174,151.16229248046875,15009000,8058.T
2000-03-13,149.59674509255052,151.16229248046875,6738000,8058.T
2000-03-14,152.90173795105983,159.16392517089844,16674000,8058.T
2000-03-15,153.9454240564346,153.77146911621094,4935000,8058.T
2000-03-16,152.03200094201168,153.07569885253906,7050000,8058.T
2000-03-17,154.8152431851228,155.51104736328125,12264000,8058.T
2000-03-20,155.51104736328125,155.51104736328125,0,8058.T
2000-03-21,156.90257207197004,150.46644592285156,12093000,8058.T
2000-03-22,151.3362274169922,146.11773681640625,11160000,8058.T
2000-03-23,149.59668303373138,150.640380859375,8745000,8058.T
2000-03-24,149.94461536432658,148.03115844726562,5322000,8058.T
2000-03-27,149.59671066098693,156.55470275878906,8196000,8058.T
2000-03-28,154.80740923575746,157.25357055664062,6603000,8058.T
2000-03-29,159.00088074890886,165.64047241210938,7257000,8058.T
2000-03-30,165.9899422431725,162.49542236328125,5808000,8058.T
2000-03-31,164.24265625876728,162.6701202392578,5688000,8058.T
2000-04-03,162.6701412402545,166.8635711669922,4920000,8058.T
2000-04-04,165.11633244042488,163.3690643310547,8385000,8058.T
2000-04-05,163.01953733521572,169.13494873046875,15450000,8058.T
2000-04-06,168.61082451775246,164.0679473876953,9834000,8058.T
2000-04-07,164.0679114901845,161.6217498779297,5799000,8058.T
2000-04-10,159.87448244251206,161.6217498779297,6078000,8058.T
2000-04-11,161.6217498779297,161.6217498779297,5457000,8058.T
2000-04-12,158.12722132137424,165.815185546875,12846000,8058.T
2000-04-13,163.36900571171122,163.1942901611328,7899000,8058.T
2000-04-14,163.36897318051643,164.24261474609375,8808000,8058.T
2000-04-17,157.2536524269803,162.32070922851562,11217000,8058.T
2000-04-18,158.82612518059395,161.6217498779297,6579000,8058.T
2000-04-19,156.3800008248602,163.89321899414062,9243000,8058.T
2000-04-20,163.19427851305988,170.35804748535156,10518000,8058.T
2000-04-21,169.48444420234378,159.87449645996094,10992000,8058.T
2000-04-24,163.01960232157464,170.5328369140625,5961000,8058.T
2000-04-25,170.5328005786395,174.55149841308594,7068000,8058.T
2000-04-26,171.40639296610644,164.59207153320312,9012000,8058.T
2000-04-27,162.84483696360783,159.87449645996094,7257000,8058.T
2000-04-28,160.74808047710354,164.24261474609375,7812000,8058.T
2000-05-01,166.86350002974353,171.2316436767578,5907000,8058.T
2000-05-02,171.40639909769592,167.91188049316406,3243000,8058.T
2000-05-03,167.91188049316406,167.91188049316406,0,8058.T
2000-05-04,167.91188049316406,167.91188049316406,0,8058.T
2000-05-05,167.91188049316406,167.91188049316406,0,8058.T
2000-05-08,171.4064744756381,174.37681579589844,7335000,8058.T
2000-05-09,174.3768157958984,174.37681579589844,0,8058.T
2000-05-10,171.2316955323913,163.5437469482422,7710000,8058.T
2000-05-11,163.89324575278545,162.32070922851562,3987000,8058.T
2000-05-12,162.3206363683851,163.01954650878906,6492000,8058.T
2000-05-15,163.893151721199,164.24261474609375,3078000,8058.T
2000-05-16,161.6217805933316,166.16465759277344,8208000,8058.T
2000-05-17,162.84481811523438,162.84481811523438,4212000,8058.T
2000-05-18,161.7964861701955,160.398681640625,3120000,8058.T
2000-05-19,160.7481338853826,163.71849060058594,6135000,8058.T
2000-05-22,160.2239685448643,161.0976104736328,3672000,8058.T
2000-05-23,159.35036779267335,162.32070922851562,5496000,8058.T
