Price,Open,Close,Volume,Ticker
Ticker,8031.T,8031.T,8031.T,
Date,,,,
2000-01-04,176.23144514596478,176.47219848632812,2386000,8031.T
2000-01-05,177.43524976457869,185.38011169433594,16264000,8031.T
2000-01-06,189.47287727623294,178.63897705078125,15568000,8031.T
2000-01-07,178.87972924674304,180.32424926757812,7632000,8031.T
2000-01-10,180.32424926757812,180.32424926757812,0,8031.T
2000-01-11,187.78761542497043,184.4170684814453,13734000,8031.T
2000-01-12,182.00956637733861,182.9725799560547,7208000,8031.T
2000-01-13,182.49104381935666,181.5280303955078,8168000,8031.T
2000-01-14,183.9355926513672,183.9355926513672,8750000,8031.T
2000-01-17,184.65788939360237,192.36199951171875,9744000,8031.T
2000-01-18,190.19510064894152,186.58380126953125,5850000,8031.T
2000-01-19,184.17631477117538,184.89857482910156,5820000,8031.T
2000-01-20,184.65780671562246,184.17630004882812,4904000,8031.T
2000-01-21,185.38008064378587,186.1023406982422,9250000,8031.T
2000-01-24,187.30609338299124,184.17630004882812,4370000,8031.T
2000-01-25,182.97258174165768,181.0465545654297,5292000,8031.T
2000-01-26,181.04658561197917,180.56507873535156,2576000,8031.T
2000-01-27,178.87972780896993,182.49102783203125,3534000,8031.T
2000-01-28,184.89857609231274,183.2133026123047,4612000,8031.T
2000-01-31,185.62084784874548,187.78762817382812,5850000,8031.T
2000-02-01,185.86161869679069,185.1393585205078,5076000,8031.T
2000-02-02,184.8986062254581,183.9355926513672,3310000,8031.T
2000-02-03,184.17634895416137,180.80580139160156,3226000,8031.T
2000-02-04,181.0465720421854,178.87979125976562,3418000,8031.T
2000-02-07,176.47218207437822,178.39820861816406,2728000,8031.T
2000-02-08,179.12057239790835,181.287353515625,2722000,8031.T
2000-02-09,182.97262601387519,182.73187255859375,5340000,8031.T
2000-02-10,180.5650504859718,178.1575164794922,5060000,8031.T
2000-02-11,178.1575164794922,178.1575164794922,0,8031.T
2000-02-14,178.15750502483337,173.82394409179688,4248000,8031.T
2000-02-15,173.34242681377597,168.0458526611328,5432000,8031.T
2000-02-16,167.80510946257954,173.82394409179688,4702000,8031.T
2000-02-17,173.5832054812605,174.3054656982422,4816000,8031.T
2000-02-18,169.49040056918074,171.17567443847656,4018000,8031.T
2000-02-21,171.17567326636288,172.3794403076172,3942000,8031.T
2000-02-22,172.3793645280131,171.41635131835938,2826000,8031.T
2000-02-23,172.86091632922825,172.6201629638672,4486000,8031.T
2000-02-24,174.06466811386855,172.13864135742188,3376000,8031.T
2000-02-25,169.7311399205886,169.97189331054688,5926000,8031.T
2000-02-28,169.73112992679373,163.71229553222656,3386000,8031.T
2000-02-29,161.3047617743997,163.71229553222656,10504000,8031.T
2000-03-01,167.32359534815737,164.67530822753906,6610000,8031.T
2000-03-02,169.49041391016712,172.8609619140625,10052000,8031.T
2000-03-03,181.52806135948668,181.0465545654297,18376000,8031.T
2000-03-06,185.86167106628417,192.60276794433594,22552000,8031.T
