ticker,date,open,change
NYA,2008-08-01,8438.7099609375,-59.5595703125
NYA,2008-08-04,8379.16015625,-110.509765625
NYA,2008-08-05,8268.7001953125,203.1494140625
NYA,2008-08-06,8471.83984375,29.6005859375
NYA,2008-08-07,8501.7001953125,-163.2998046875
NYA,2008-08-08,8338.2900390625,122.0302734375
NYA,2008-08-11,8460.240234375,32.7001953125
NYA,2008-08-12,8492.509765625,-93.7998046875
NYA,2008-08-13,8398.7001953125,-23.310546875
NYA,2008-08-14,8375.330078125,10.6396484375
NYA,2008-08-15,8385.849609375,-2.1796875
NYA,2008-08-18,8383.7900390625,-101.9296875
NYA,2008-08-19,8281.8095703125,-69.33984375
NYA,2008-08-20,8212.4599609375,64.4501953125
NYA,2008-08-21,8276.7099609375,37.4296875
NYA,2008-08-22,8314.1396484375,59.41015625
NYA,2008-08-25,8373.5498046875,-144.51953125
NYA,2008-08-26,8228.849609375,34.8701171875
NYA,2008-08-27,8263.75,86.08984375
NYA,2008-08-28,8349.83984375,116.2802734375
NYA,2008-08-29,8466.0703125,-83.990234375
NYA,2008-09-02,8382.76953125,-85.7998046875
NYA,2008-09-03,8296.98046875,-27.73046875
NYA,2008-09-04,8269.2099609375,-260.9599609375
NYA,2008-09-05,8008.22998046875,25.52978515625
NYA,2008-09-08,8033.830078125,134.7900390625
NYA,2008-09-09,8168.58984375,-297.43994140625
NYA,2008-09-10,7871.39013671875,85.86962890625
NYA,2008-09-11,7957.3798828125,53.8701171875
NYA,2008-09-12,8010.8798828125,80.9599609375
NYA,2008-09-15,8091.56982421875,-411.419921875
NYA,2008-09-16,7680.06005859375,113.06982421875
NYA,2008-09-17,7793.1298828125,-352.73974609375
NYA,2008-09-18,7440.39013671875,334.77001953125
NYA,2008-09-19,7775.169921875,411.9599609375
NYA,2008-09-22,8187.14013671875,-268.5302734375
NYA,2008-09-23,7918.6201171875,-133.35009765625
NYA,2008-09-24,7785.27978515625,-16.4599609375
NYA,2008-09-25,7768.7900390625,159.080078125
NYA,2008-09-26,7927.85986328125,-37.48974609375
NYA,2008-09-29,7890.3701171875,-686.3603515625
NYA,2008-09-30,7204.009765625,328.7900390625
NYA,2008-10-01,7532.7998046875,-12.849609375
NYA,2008-10-02,7519.9501953125,-364.5400390625
NYA,2008-10-03,7155.41015625,-66.47021484375
NYA,2008-10-06,7088.93994140625,-334.02978515625
NYA,2008-10-07,6754.89990234375,-366.52001953125
NYA,2008-10-08,6388.3798828125,-82.02978515625
NYA,2008-10-09,6306.35009765625,-496.3701171875
NYA,2008-10-10,5809.97998046875,-105.85009765625
NYA,2008-10-13,5704.1298828125,696.830078125
NYA,2008-10-14,6401.0,-20.47021484375
NYA,2008-10-15,6380.52001953125,-620.56005859375
NYA,2008-10-16,5760.06982421875,210.830078125
NYA,2008-10-17,5970.89990234375,-22.10009765625
NYA,2008-10-20,5948.7998046875,338.80029296875
NYA,2008-10-21,6287.60009765625,-236.26025390625
NYA,2008-10-22,6051.35009765625,-420.8798828125
NYA,2008-10-23,5630.47021484375,41.4599609375
NYA,2008-10-24,5671.93017578125,-244.39013671875
