ticker,date,open,change
N100,2008-08-01,753.0,-5.8599853515625
N100,2008-08-04,747.3499755859375,-4.25
N100,2008-08-05,746.1400146484375,14.82000732421875
N100,2008-08-06,766.4099731445312,5.1400146484375
N100,2008-08-07,769.8200073242188,2.3399658203125
N100,2008-08-08,767.1900024414062,11.67999267578125
N100,2008-08-11,779.97998046875,8.760009765625
N100,2008-08-12,785.6099853515625,1.97003173828125
N100,2008-08-13,783.3099975585938,-13.19000244140625
N100,2008-08-14,775.1199951171875,-3.32000732421875
N100,2008-08-15,776.27001953125,1.53997802734375
N100,2008-08-18,775.1400146484375,1.17999267578125
N100,2008-08-19,768.469970703125,-11.469970703125
N100,2008-08-20,760.0900268554688,1.219970703125
N100,2008-08-21,756.260009765625,-4.30999755859375
N100,2008-08-22,754.8300170898438,13.64996337890625
N100,2008-08-25,764.8200073242188,-3.94000244140625
N100,2008-08-26,756.4600219726562,7.1099853515625
N100,2008-08-27,763.22998046875,2.030029296875
N100,2008-08-28,763.9199829101562,14.75
N100,2008-08-29,780.2100219726562,2.5999755859375
N100,2008-09-01,777.25,4.25
N100,2008-09-02,780.5999755859375,11.34002685546875
N100,2008-09-03,784.4000244140625,-7.22003173828125
N100,2008-09-04,777.5499877929688,-22.3900146484375
N100,2008-09-05,750.219970703125,-12.47998046875
N100,2008-09-08,765.219970703125,-4.38995361328125
N100,2008-09-09,760.1799926757812,-7.90997314453125
N100,2008-09-10,752.0,-3.78997802734375
N100,2008-09-11,747.6099853515625,-5.7099609375
N100,2008-09-12,748.6099853515625,7.46002197265625
N100,2008-09-15,733.2899780273438,-4.1199951171875
N100,2008-09-16,717.3900146484375,-3.9000244140625
N100,2008-09-17,724.780029296875,-28.030029296875
N100,2008-09-18,696.2100219726562,-5.510009765625
N100,2008-09-19,726.22998046875,24.02001953125
N100,2008-09-22,750.6099853515625,-16.5899658203125
N100,2008-09-23,730.1199951171875,-9.97998046875
N100,2008-09-24,724.5999755859375,-9.6099853515625
