Date,change,mean,std,effect
2008-12-03,1.8237850592318317,1.0799020222036575,2.2762429252620766,0
2008-12-04,-3.206680644141741,-0.5156675690070558,3.415558482527179,0
2008-12-05,3.2297753159205755,-0.6040164479786305,3.7641974089651606,1
2008-12-08,4.414351784887757,2.7446470938554044,2.0351089736109063,0
2008-12-09,-2.0783124289396646,-0.8284762582915544,2.384614985503663,0
2008-12-10,1.966504211885055,2.0178400732250092,1.6821403210292007,0
2008-12-11,-2.2455363061608438,0.22087008386390716,3.324722970269623,0
2008-12-12,0.7130257593683534,-0.0697307760244208,2.5723413477102635,0
2008-12-15,-0.8308151378849624,-0.4263985643324539,2.281140627705891,0
2008-12-16,5.585032309862057,1.583311069248852,2.2709085672589078,1
2008-12-17,-0.6056916238285586,-1.432267389338829,2.740430219683635,0
2008-12-18,-2.6351007696831985,-0.6179341982647567,3.8251128568458084,0
2008-12-19,-0.02918687352088261,-0.2941818522788815,1.0524321490835218,0
2008-12-22,-1.696906244528037,-1.4862098038976654,1.9729972687707453,0
2008-12-23,-0.9516709607514665,-1.4820898920038794,1.2931041587051408,0
2008-12-24,0.3483781685871741,-1.1634637387877693,2.9498251996162295,0
2008-12-26,0.9268599219864795,0.532373618506885,2.610490031700707,0
2008-12-29,-0.06409683895021193,0.774261895738736,1.7475380414465616,0
2008-12-30,2.4449438797003094,0.8648141380706967,1.6006991869281502,0
2008-12-31,1.5352699239417988,1.8619855498310323,4.424214431430682,0
2009-01-02,2.77930666597895,2.4373530469261615,2.068201287706226,0
2009-01-05,-0.12323164040462568,0.5943145620799758,1.699841587960822,0
2009-01-06,1.023116375737859,0.774758522941479,0.9535496965755759,0
2009-01-07,-2.844607051071875,-3.4448586977670983,3.8015206779237345,0
2009-01-08,0.6568374701741783,-0.16036501449325896,1.6049594111027994,0
2009-01-09,-2.3327580406127058,-1.255786759019051,1.4355793192383262,0
2009-01-12,-2.654156698897476,-2.3076023208474084,2.0428380112112654,0
2009-01-13,-0.21959783820376094,-0.5484631942513533,1.2061688932352144,0
2009-01-14,-3.791686623492042,-1.3988662714298046,3.078175725716236,0
2009-01-15,0.35787143513363756,-1.1238298855760924,2.1129731102160005,0
2009-01-16,0.7433032583796924,1.1805246382472077,1.3921161908558781,0
2009-01-20,-6.114894504060325,-1.0264378546456696,3.5525252380497765,1
2009-01-21,4.269031472142766,1.1625547078793652,2.7290391527110565,1
2009-01-22,-1.9398985217475353,-0.6015510274168441,0.9705397053408437,1
2009-01-23,0.4765050579677629,0.6835059992527565,2.7277253061136766,0
2009-01-26,0.9442707786091725,1.01830637826708,1.7560721281442917,0
2009-01-27,1.3501440554614923,0.1564478561890507,3.4909817238667022,0
2009-01-28,3.499616618413652,1.814297180206126,1.055253279399958,1
2009-01-29,-3.6455788103122484,-1.2326483198002143,1.494452305622562,1
2009-01-30,-1.9773243908759226,-0.2673609630602617,2.0852512057622095,0
2009-02-02,-0.5642996348643894,-1.2954928448795149,2.090896834181661,0
2009-02-03,1.9643791596167224,0.9081229172563325,1.1154319024889348,0
2009-02-04,-0.4796872342466636,0.3624429248519014,1.2735887807147823,0
2009-02-05,1.5879041520430146,0.7127845819270952,1.4838569765732192,0
2009-02-06,2.8026613938011313,1.5337975470582441,1.6459825373329133,0
2009-02-09,0.08401575511668077,0.15991506843696277,1.5815067114578365,0
2009-02-10,-4.821782682057296,-1.7374026436451457,2.6742304521164573,1
2009-02-11,0.728325292849822,0.29864048996597026,2.361360955454107,0
2009-02-12,0.07273142378641057,-0.7754278309198747,1.9259557140350616,0
2009-02-13,-0.945322943073103,1.031008230525953,2.9876915413994345,0
2009-02-17,-5.140253261991646,-2.3404358548694764,2.5399567839187784,1
2009-02-18,-0.29519586037730106,-0.35843652933550857,1.0708953971996016,0
2009-02-19,-0.8808920725266022,0.747243686685091,4.346316896826315,0
2009-02-20,-1.5703314001458093,-0.63233414533892,1.7789772593244773,0
2009-02-23,-3.555143397223521,-1.6895364955869745,2.3865816105721835,0
2009-02-24,4.056309491030593,0.8967580950368728,2.5776201158178895,1
2009-02-25,-1.4202603228297983,0.43255447050093565,2.2479220274244476,0
2009-02-26,-0.8446973915022993,-0.1004808363984203,2.784003105959799,0
2009-02-27,-2.0367033022818997,-0.545834570110447,1.0967132860207374,1
2009-03-02,-5.545768959747673,-3.10713676883335,2.7636553057619864,0
2009-03-03,-0.6026119192004467,-0.730292736530303,1.970415313126852,0
2009-03-04,3.003435890376826,2.6438167225631735,2.9723019019239936,0
2009-03-05,-4.418698624631524,-2.124003616540034,2.127555929361345,1
2009-03-06,0.39507530000208235,0.5534061240974901,1.874780143748392,0
2009-03-09,-1.357689197759674,-1.011963167933692,1.697945304024769,0
2009-03-10,6.461187665668109,2.6551109927557306,3.734215218947159,1
2009-03-11,0.12800559769477068,-0.4514661087413068,2.947296907281923,0
2009-03-12,3.9865750776686464,2.4404973114871704,3.0819879103142105,0
2009-03-13,0.768619865219503,0.901038255482586,2.0043633158647407,0
2009-03-16,0.16585353341665313,0.9910043225805235,2.031631896989072,0
2009-03-17,2.9442297668678616,1.5471061892203908,1.9858392405028997,0
2009-03-18,2.2012445196571178,0.013562585024565936,1.718359413579688,1
2009-03-19,-0.7653727682475165,0.18078329233135249,1.742038957188758,0
2009-03-20,-2.128532402004188,-0.3596615359930098,1.2044531210163543,1
2009-03-23,7.319929391386206,3.5732410271274646,2.071171235656148,1
2009-03-24,-2.3431067924599365,-0.5402194076950124,1.080953434953917,1
2009-03-25,1.2376820176620538,0.45328615527439003,1.3785410756955077,0
2009-03-26,2.0193053473034914,1.9448342965710828,1.260010679334325,0
2009-03-27,-2.5597722207311806,-0.9328443066332048,1.1134004090883576,1
2009-03-30,-3.9507475961729464,-3.0554204618299794,1.9182971705196483,0
2009-03-31,1.6315444620459125,1.3837858025830556,1.3863975927930032,0
2009-04-01,2.145022364618301,1.39514518255762,1.0987470392548002,0
2009-04-02,3.565648799554823,2.8157941952418017,2.706010715937901,0
2009-04-03,0.9806136467148808,-0.3496235618689291,1.0514477458510476,1
2009-04-06,-1.3020025505016681,-0.7057195316179572,1.2945405271381423,0
2009-04-07,-2.4537679745994185,-1.249288258299116,1.687646254987004,0
2009-04-08,1.084784478619876,0.7591649943349725,2.1203091212896608,0
2009-04-09,3.8642568714292076,1.7096090477064088,1.6498298707590877,1
2009-04-13,0.6294098719374688,0.21102007635164569,1.6365698849921075,0
2009-04-14,-2.0104360621297404,-0.6780706739753692,0.8757585981354397,1
2009-04-15,1.5744641109827406,1.1440424379152332,1.4713631659624724,0
2009-04-16,1.2865350193952736,-0.15017069740001016,1.9592851648453211,0
2009-04-17,0.48274247572478735,0.2731919762511359,0.6691978977764268,0
2009-04-20,-4.752763854822082,-1.8519271249067641,3.104737499127483,0
2009-04-21,2.288639415961715,0.8916505775284382,1.3474441533819852,1
2009-04-22,-0.9171173412000958,-0.3075643298029437,1.386498395925578,0
2009-04-23,1.5402805438475395,1.178590663781709,1.0318858015893793,0
2009-04-24,1.7927822796110655,1.3890593847921613,1.6415843088736928,0
2009-04-27,-1.4355388003007374,-0.3461191787171639,1.2276737905914412,0
2009-04-28,-0.3705082398630013,-0.8943288550031359,1.4232587964902026,0
2009-04-29,2.7240985269979747,2.2445297926581964,0.7784013946053733,0
2009-04-30,-0.05057946415333173,0.18495215794027225,1.1017951575454628,0
2009-05-01,1.0048301528929948,1.0510704345243262,1.562475861608029,0
2009-05-04,4.15640930764361,2.980302410340048,1.1722275177829147,1
2009-05-05,-0.5079194949073779,-0.09856532830809492,0.8825558820630102,0
2009-05-06,2.0758105332344603,0.969772247427656,1.5782826138910804,0
2009-05-07,-1.5356794176583488,-0.20647673842565853,1.714688036317882,0
2009-05-08,3.453399832842029,0.8931336421603355,1.615066838551356,1
2009-05-11,-2.51800847259362,-1.0130597256608043,1.161276401485326,1
2009-05-12,0.16823093976759704,0.9450347247701973,1.8309127686068276,0
2009-05-13,-3.276645025677057,-1.2012990890628201,1.3032633499155306,1
2009-05-14,1.1822237311620685,0.4242432591418377,0.8574009887532885,0
2009-05-15,-1.2306736117013422,-0.08939426873110477,1.6093828885360764,0
2009-05-18,3.584388458335212,3.60622116290799,5.139334615103714,0
2009-05-19,0.10808833726424714,-0.009146623452816431,1.1411231950738208,0
2009-05-20,-0.03133126182249992,-0.11936740025170435,1.2904610511230898,0
2009-05-21,-1.5112721880593707,-1.1265319825583364,1.033159859818618,0
2009-05-22,0.1570801008840106,0.3347085555407908,0.6419336591902184,0
2009-05-26,2.5383351232531415,0.5544812064841325,2.263179078476049,0
2009-05-27,-1.9027976081249593,0.38387057227617044,1.669129485408994,1
2009-05-28,1.6003165855709587,1.1292504162699708,1.05568977338383,0
2009-05-29,1.471176443550315,1.2184562176702112,1.0538361523178836,0
2009-06-01,2.748135928307093,1.675832371022655,0.9279014955573318,1
2009-06-02,0.22353477160068372,0.10327068611922668,0.6330108538170441,0
2009-06-03,-2.4048241009818097,-0.7957998558227992,1.441002312557105,1
2009-06-04,1.2774888227112504,1.0670525524484475,1.2273978226066469,0
2009-06-05,-0.4601658383697557,-0.2585484132408482,0.8551018404103206,0
2009-06-08,-0.23016624357403737,-0.7269367358956832,1.3577546447051851,0
2009-06-09,0.5421270684892534,0.8106345654029301,1.3238278275527113,0
2009-06-10,-0.05769029474626994,0.5459042273213338,1.1087844954915864,0
2009-06-11,1.0670577789251143,0.3240093059816577,0.7105710278307231,1
2009-06-12,-0.22264654229499864,-0.5123768470455274,0.8548731612271855,0
2009-06-15,-2.949448764658996,-1.569359731426969,1.2205742358743992,1
2009-06-16,-1.3491974327076683,-0.32283676302424547,1.0197817442815136,1
2009-06-17,-0.376956155767182,-0.3964555744653731,1.6818598313197268,0
2009-06-18,0.7095185285096264,-0.12376873336541759,1.157018913795678,0
2009-06-19,0.4747559875256885,0.3703204207208701,1.1250767293767359,0
2009-06-22,-3.5194387264405256,-1.9162775932649119,1.3581629723001762,1
2009-06-23,0.6012225389923004,0.47535927008308093,1.1836276329284325,0
2009-06-24,0.6288777644543797,0.6404397291198073,0.5722057103410686,0
2009-06-25,1.989564127287823,0.8447067959310843,1.5164093885904535,0
2009-06-26,-0.0664904217528177,0.26419310287279163,1.4990578930519767,0
2009-06-29,0.9402474272685807,0.8686010507797923,1.1078963346646127,0
2009-06-30,-0.962008710022422,-1.2398681031980507,0.8633567406554126,0
2009-07-01,0.8272359780673815,0.8198302817173353,1.0577363907144002,0
2009-07-02,-3.002347424000672,-1.5274776330601711,1.4261095988939103,1
2009-07-06,-0.09055882599372268,-1.3836924041674479,2.4843533741763824,0
2009-07-07,-1.9993043896230502,-0.8672993836868561,1.144148425753534,0
2009-07-08,-0.531781188067771,-1.0596813231575548,1.1230132503284682,0
2009-07-09,0.7609522915771597,0.19265751149613025,0.616440377300283,0
2009-07-10,-0.7031497296320235,-0.6496222076538777,0.8228872642735549,0
2009-07-13,2.37849171911785,0.7429424046917531,1.5479891652791293,1
2009-07-14,0.7675308589136697,0.9573689835624394,1.1844850612962488,0
2009-07-15,3.2310307600749146,1.988432813347889,1.0376394843606114,1
2009-07-16,0.8324431040854515,0.26844618459836656,0.8282560590123548,0
2009-07-17,-0.0817458330794852,0.8833119602849453,1.2941310539166822,0
2009-07-20,1.7089775400372422,1.1945222738481405,0.9749001591015879,0
2009-07-21,0.21315246686472591,0.08656590560648435,0.993613245705339,0
2009-07-22,-0.048261881999182805,0.19906030089760457,1.240909747299073,0
2009-07-23,2.456507685928214,1.6736620351504394,0.8618908406364015,0
2009-07-24,0.5545440881841156,0.7191496316695646,0.5841576756081147,0
2009-07-27,0.7028201496741464,0.2841640951614422,0.5899160541885304,0
2009-07-28,-0.5653096560032399,-0.4750306022993417,0.7089536903739411,0
2009-07-29,-0.760195652588195,-0.8499185044632971,2.0382531931733014,0
2009-07-30,1.6517646850284704,1.4830565205338218,1.7603050965648466,0
2009-07-31,0.6260618014423941,1.0273748744501452,1.330788063923614,0
2009-08-03,2.2005597812558784,1.2431295377866982,0.8638655946818626,1
2009-08-04,0.05315900827660771,0.034519431662190854,0.5858751546692481,0
2009-08-05,-0.16669145557259438,-0.4584750410484579,0.5670632738467206,0
2009-08-06,-0.6178537049593509,-0.581266190897007,1.1601219177402577,0
2009-08-07,1.0592748618763834,-0.34584622470650633,1.5086021496922604,0
2009-08-10,-0.5565776611906877,-0.5148754467112465,0.6522802360681085,0
2009-08-11,-1.3190784468767651,-0.475461982475206,0.9040110850538745,0
2009-08-12,1.164834939034911,0.23054634204634789,1.674326143987379,0
2009-08-13,0.9975726585743337,0.7904999421694755,1.0162192419902907,0
2009-08-14,-1.0036230895564775,-1.2800901749890103,1.3961193554532234,0
2009-08-17,-2.840548775136852,-2.214727629894394,1.1439157957437676,0
2009-08-18,1.337507737840243,1.266813806231824,1.029092454388402,0
2009-08-19,0.6557325318841467,-0.07274041028742402,2.0131675733910672,0
2009-08-20,1.143956113105441,1.1155903230983752,1.0934221690221901,0
2009-08-21,1.874749978821078,1.336937081022153,1.213474731080322,0
2009-08-24,-0.07668408788720528,0.6470052137834279,1.0485312479073832,0
2009-08-25,0.3895868445712587,-0.16618996569609298,1.1837498246139562,0
2009-08-26,-0.1385690352085356,0.32598311607433017,0.8603718070135717,0
2009-08-27,0.5137577625104385,0.13655738625350924,0.6472990097729543,0
2009-08-28,-0.1974026698498637,-0.08960891199208344,1.0702471644331877,0
2009-08-31,-0.9803165228195643,-1.476051231663701,1.717847822458874,0
2009-09-01,-2.3396741694961896,-1.2212400302065187,1.1570326150199182,0
2009-09-02,-0.20052661944963707,0.16061286351374698,0.9061229261260884,0
2009-09-03,1.108919119271756,0.479477418628054,1.5426968801680951,0
2009-09-04,1.3828519201693805,0.8269369752710155,0.7752327694137794,0
2009-09-08,1.339730504558893,0.9429016466830903,1.281775315720158,0
2009-09-09,0.6886600171382791,0.4243649857105208,0.6480055554334015,0
2009-09-10,1.1579356813751838,0.31474540194637746,0.6653992772194146,1
2009-09-11,-0.10203515081010536,-0.09219958188913494,1.4813358845546079,0
2009-09-14,0.5285120164655854,0.16339707697589054,0.8913496771422895,0
2009-09-15,0.5389482917938826,0.8084394297359817,0.9437728035793642,0
2009-09-16,1.7503121347148511,1.0130120691552333,1.0051788022394341,0
2009-09-17,-0.5109306241323593,0.21081258816668347,0.5678929583914631,1
2009-09-18,0.21064898687934627,-0.24569128586927133,1.0587165437264578,0
2009-09-21,-0.6887648521444956,-0.34252091966897197,1.183999483867251,0
2009-09-22,1.1270578527869755,0.3078533638592985,1.15212362669215,0
2009-09-23,-1.1667555427938552,-1.083453548815434,1.0931613822277375,0
2009-09-24,-1.4699847900454897,-0.6531854710615499,1.447735213842824,0
2009-09-25,-0.5651214567840973,-0.3499652127984589,0.4285461209660529,0
2009-09-28,1.7035158651404563,0.5821200316605744,1.671562536484792,0
2009-09-29,-0.1866084218360701,-0.08600473439817363,0.4395025490814047,0
2009-09-30,-0.23011918615983065,0.7944401085609382,1.885927944689856,0
2009-10-01,-2.7901018139590157,-1.218471920658753,1.0762082964310102,1
2009-10-02,-0.6470669211703038,-0.4605412353761942,0.630485641519908,0
2009-10-05,1.8059542516364828,0.3363783906840247,1.0167222878254027,1
2009-10-06,1.5386062484721292,1.121930882767053,0.8545220764171017,0
2009-10-07,0.18797576455826723,-0.3490980710851448,0.9563708649889635,0
2009-10-08,1.1266056450784656,0.530862474693293,0.8841799499523921,0
2009-10-09,0.357626161359527,0.3901079008762828,1.0928013760200743,0
2009-10-12,0.5074448420214358,0.7184391133190078,1.0119679484526014,0
2009-10-13,-0.2735725559346672,0.09401493539242936,0.8884194473693281,0
2009-10-14,2.1401037724968233,0.820010243795933,0.675046701120998,1
2009-10-15,0.30184586906932354,0.155807269819812,1.0854179569534865,0
2009-10-16,-0.9729228093952688,-0.18438163011367595,0.7085253788958782,1
2009-10-19,1.2370408648663447,1.0846489517289915,0.5802762821400762,0
2009-10-20,-0.8853237686536337,-0.5409173382043994,0.5106795484935569,0
2009-10-21,-0.7081677880079368,0.017230085371673528,1.3102543062166996,0
2009-10-22,1.0651183196860912,-0.10214919818220851,0.9643722996215469,1
2009-10-23,-1.6168885952847394,-0.4552205841551968,1.0039463701929567,1
2009-10-26,-1.5100181678659963,-0.8037874861929099,0.766929957362306,0
2009-10-27,-0.403009232886384,-0.7588520349566465,1.1155353351240223,0
2009-10-28,-2.3997278826846973,-1.28726765286975,0.9493672342403705,1
2009-10-29,2.802516484733065,0.8603488112348839,1.5573302177954025,1
2009-10-30,-3.103383253580657,-1.7033401932543606,1.2259418530369581,1
2009-11-02,0.6746780549953686,0.9847770254443426,1.6311969671496007,0
2009-11-03,0.4113635954732732,-0.3814419820253751,1.7390177190929343,0
2009-11-04,0.2602489462393952,0.9414539112025019,1.1638534647144334,0
2009-11-05,1.7524522042405388,0.7519130338631442,1.01015833558805,0
2009-11-06,0.11726241749706176,-0.08391887652738009,1.0426734795873989,0
2009-11-09,2.544303817010089,1.3696344537028482,0.7560214866216501,1
2009-11-10,-0.1247302512431453,-0.19633292136396252,0.33554253592032096,0
2009-11-11,0.4059492170191441,0.5835300450822042,0.9784371650192503,0
2009-11-12,-1.290082684274934,-0.7626340433483304,0.8847323393242018,0
2009-11-13,0.8047562115947002,0.3941115901766819,0.4794272107964598,0
2009-11-16,1.6460933007487883,1.2011832064497552,0.8808072976546016,0
2009-11-17,-0.04200631498083774,-0.08086640319032025,0.47841678645882457,0
2009-11-18,-0.10160404526249961,-0.08791496237501507,0.30080480943275095,0
2009-11-19,-1.508853808529199,-1.0921925480118146,0.7920458515155631,0
2009-11-20,-0.4658807568629447,0.01738062318078222,0.8234837128065469,0
2009-11-23,1.4377908325145883,0.7813598813119734,0.6579676260254306,0
2009-11-24,-0.22362335608431916,-0.775515464308474,1.1724608130063001,0
2009-11-25,0.8625909134213247,0.7098645397099337,0.9634216974454829,0
2009-11-27,-2.240425640227225,-0.5796664894094079,1.55073241600224,1
2009-11-30,0.31498920131738956,0.7431022522414086,1.2555870184401814,0
2009-12-01,1.688016642578567,1.5566892727186832,0.6760650697513679,0
2009-12-02,0.14336839910252575,0.12597906218129348,0.7425667731769958,0
2009-12-03,-0.9085299189536418,-0.07706787873276558,1.0229365438024371,0
2009-12-04,0.3581052961924449,-0.07308350359940903,1.3089689503546398,0
2009-12-07,-0.3749331751108491,-0.27013243626405026,0.8538953740889207,0
2009-12-08,-1.3899432374735712,-0.5055522291797352,1.2087991348878957,0
2009-12-09,0.1578710171301298,-0.5243970974252424,1.0757915605921482,0
2009-12-10,0.5218147297251177,0.18987823914323457,0.5980214938789993,0
2009-12-11,0.290102375004433,-0.07897278101530839,0.7739156656254064,0
2009-12-14,0.8580650196944133,0.2832064972386185,0.6249100914998988,0
2009-12-15,-0.626456138014536,-0.31431901006974117,0.8554833196318733,0
2009-12-16,0.5507303631717633,0.45229189813938947,0.8245566370319822,0
2009-12-17,-1.6293562650141002,-1.0419910441554479,1.0317763125309796,0
2009-12-18,0.3156873090591198,-0.1783165873748285,0.7811424059949311,0
2009-12-21,0.8615430751210023,0.32284169785808375,0.8625956267137589,0
2009-12-22,0.5176866832793336,0.23541141179000294,1.0448605212686026,0
2009-12-23,0.459621261206178,1.1147145656047406,1.352191893069477,0
2009-12-24,0.5258408399489112,0.889272431810615,0.7008443161535066,0
2009-12-28,0.08601287904893178,0.49493502973870274,0.5469464796504047,0
2009-12-29,-0.12545774897449033,0.1674656518981923,0.3001053733052092,0
2009-12-30,-0.15070920314528707,-0.06781001567041015,0.7826707274573567,0
2009-12-31,-0.7773525159675471,-0.17444184040654695,0.6832698641683189,0
2010-01-04,1.9730083353273522,0.8358784262062806,1.0161222216365984,1
2010-01-05,0.3839344908192939,0.2011416434228555,0.35929781988983844,0
2010-01-06,0.3106806712965038,0.1590580589430827,0.7094723747312246,0
2010-01-07,0.21998698834444222,-0.25969191474019304,0.6569796558331983,0
2010-01-08,0.4249420961252199,0.20191460540333228,0.42549555839320763,0
2010-01-11,0.3156635190620194,-0.517576329291584,0.8836921153094195,0
2010-01-12,-1.0551628923938627,-0.2987364102658525,1.0339339197863409,0
2010-01-13,0.8095809376561597,0.11228111386842311,0.6476969021047676,1
2010-01-14,0.24736926187527877,0.4020184918048065,0.46796131867239615,0
2010-01-15,-1.2313835847512493,-0.6208307170209476,0.6991885707733648,0
2010-01-19,1.1810876245942543,0.33335311697135417,0.9431298370348105,0
2010-01-20,-1.5293510451807442,-1.1191808377431178,0.8414840943334587,0
2010-01-21,-2.1198264372036606,-1.2882006596283693,1.2802176952421072,0
2010-01-22,-2.005030321995871,-1.1021944736792029,0.8855934643053778,1
2010-01-25,0.6047842272306875,-0.01974332839047801,0.5964789590629895,1
2010-01-26,-0.633669228004187,-0.40443164061078396,1.1114364241115289,0
2010-01-27,0.10229811943751804,-0.7441220805158555,1.2788155703810011,0
2010-01-28,-1.1175970490563156,-0.6600305549827995,1.0478294285092424,0
2010-01-29,-1.0523293371465694,-0.36952776251805663,1.017725528882152,0
2010-02-01,1.8077242434779055,0.8352416138746039,1.035598164655824,0
2010-02-02,1.3265338042757553,0.4446141273121199,1.2987724525724063,0
2010-02-03,-0.8281438687423287,0.36037935646233954,1.0621570317449727,1
2010-02-04,-3.6167190002373264,-2.3897563764048866,1.5296955630739755,0
2010-02-05,-0.0752794457188439,-1.0347820475467788,1.236393736790799,0
2010-02-08,-1.0153730617378727,-0.2327403202295238,0.483899809501424,1
2010-02-09,1.806107562966784,0.7776460010313534,0.8230499856629625,1
